fitness
50.4558,36.2672,53.4661,62.3359,68.5391,73.3961,78.945,79.7693,81.6902,81.658,82.4454,83.0104,85.5164,85.1491,84.1055,84.161,84.1839,84.2238,83.62,84.4685,83.2948,82.8112,83.0301,83.6093,83.6202,83.3534,83.7597,83.7188,83.402,82.7338,81.8326,82.3632,82.9069,82.9063,82.887,83.1029,83.3842,82.82,83.6431,82.9087,82.6698,82.3811,82.6858,82.6817,82.5959,82.7526,82.7303,83.0181,82.6926,82.5061,82.7861,82.233,82.2227,82.141,82.2304,82.3091,82.2492,82.6565,82.4638,82.3469,82.1371,82.2392,82.6083,82.7316,82.8946,83.283,83.2524,83.1682,83.2816,83.0493,83.3472,83.3793,83.8538,83.4819,83.6227,83.521,83.2484,83.4005,83.7919,83.5845,83.6025,83.7133,83.4497,83.585,83.5643,83.6072,83.2373,83.2393,83.5942,83.5523,83.7381,83.797,83.7971,83.7615,83.903,83.8517,83.8486,83.6186,83.6045,83.5641,
0,48.4351,39.21,56.4264,67.2275,72.9659,76.3296,80.6849,83.7157,83.7034,85.7247,86.2813,87.049,86.7548,87.0166,88.2717,88.3238,88.5121,90.024,90.3468,90.0877,90.0978,90.5142,90.1804,90.1517,89.064,89.0316,88.9689,88.6701,88.4483,87.5149,88.0146,88.6767,88.7594,88.7858,89.4966,88.9921,88.4224,88.7818,88.2962,88.8942,89.2598,88.7371,88.6542,88.65,88.7033,88.6437,88.72,88.7463,88.1588,88.303,88.0925,88.8923,89.0103,88.6706,88.6376,88.564,88.7824,88.4622,88.3181,88.7219,88.2138,88.2587,88.6784,88.1041,88.2851,88.0756,87.9276,87.9716,88.0287,87.9979,88.2656,88.1639,88.6694,88.4577,88.3943,88.2363,87.7967,88.0343,88.0667,87.8846,87.9871,88.2545,87.9949,87.9216,88.1689,87.8106,87.8806,87.5124,87.6323,87.3146,87.2644,87.4149,87.1191,87.3558,87.2109,86.9335,86.9035,86.8459,86.9777,86.8203,
0,47.4487,37.256,56.8204,67.0397,72.6466,78.1128,81.0449,83.7582,85.3457,84.507,84.8812,86.157,86.1709,85.8812,84.9611,86.3264,86.9012,86.1061,87.8882,88.7702,89.027,88.7555,88.5831,89.18,88.9693,89.349,89.2514,89.8478,89.6079,89.3023,89.5773,89.4978,89.4007,89.436,89.171,89.1218,89.0948,89.0807,89.3969,88.7705,88.865,88.9038,88.363,88.5654,88.2174,88.2698,88.1659,88.2734,88.5842,88.0637,87.9436,88.0738,88.3465,87.673,88.1701,88.0326,88.1053,87.6609,87.5537,88.0545,87.7241,87.4627,87.5341,87.2947,87.0987,87.0643,87.4935,87.4433,87.7212,87.4024,87.1444,87.3808,87.578,87.3503,87.3111,87,86.9629,86.7852,87.0466,87.0156,86.5017,86.7425,86.5437,86.333,86.5435,86.7937,86.5924,86.9134,86.7463,86.7503,86.5358,86.4881,86.5302,86.4342,86.3895,86.4672,86.3534,86.5027,86.4619,86.5184,
0,51.0097,37.4822,50.8716,62.3261,68.1906,70.8242,73.878,79.4805,80.8536,80.7453,81.4596,81.1064,83.6837,84.3832,84.0886,84.8339,85.0752,85.6206,85.6133,85.8563,86.8251,85.4502,87.0271,87.2597,86.887,86.5549,86.4524,86.4558,87.2383,87.2796,87.8649,88.126,87.9085,87.2932,86.9053,87.3451,87.1489,87.1157,87.4705,87.1958,87.6237,87.6714,87.5515,88.5954,88.7138,88.6181,88.5466,88.4943,89.0002,88.8026,89.3687,89.2921,88.6531,88.3473,88.8701,88.5518,88.8283,88.5333,88.1878,88.2775,88.6185,88.1474,87.686,88.3015,88.2755,88.636,88.3633,88.1314,88.1024,87.9923,88.1434,87.9992,88.1139,88.3319,88.6012,88.1446,87.9872,87.9465,87.8401,87.9857,88.1612,88.3338,88.1211,88.4779,88.873,88.5712,88.2335,87.8227,87.5534,87.6208,87.9063,88.0362,88.3448,88.4789,88.616,88.3848,88.3668,88.182,88.3348,88.1302,
0,50.6391,38.5292,56.28,66.9616,71.0461,75.3696,78.5563,79.2152,82.9445,82.3644,83.7807,83.7137,84.2183,84.8357,85.1115,86.3182,86.0928,85.288,85.4544,85.3421,85.3489,86.0964,86.3559,86.0999,85.998,85.5448,85.2795,85.9219,86.3505,85.7429,86.0179,85.782,85.8287,85.9479,85.9793,86.5978,86.5894,85.8912,85.9541,86.0958,86.9346,87.2204,87.208,87.301,87.124,87.1573,86.8937,87.264,86.9514,86.9787,86.4929,86.1262,86.2317,86.3044,86.3438,86.5357,86.7975,86.6246,86.7381,86.9342,87.0094,86.6236,86.4516,86.6359,86.5095,86.6038,86.4383,86.2572,86.3362,86.6399,86.2486,86.6298,86.4723,86.2741,86.2579,86.2816,86.3396,85.8978,85.8674,85.7732,85.6539,85.475,85.2625,85.5611,85.2811,85.3464,85.0646,85.0345,84.9222,84.9242,85.0089,84.7825,85.1183,85.4254,85.9352,85.863,85.627,85.3607,85.2945,84.9406,
0,49.7449,38.223,55.8456,65.0702,70.769,77.2108,82.3895,85.3428,86.9454,86.5226,86.873,87.4641,86.9367,86.6171,87.8243,87.3839,87.8058,86.8845,86.9557,87.287,87.3409,87.2864,87.4843,87.2661,86.8741,87.4801,87.8131,87.0351,86.617,86.7757,87.2975,86.5436,87.251,86.5721,86.0727,86.0894,85.8496,85.8704,85.6033,85.7533,86.3023,86.319,86.2688,86.2478,85.7681,85.5031,85.1299,84.7551,85.018,85.7948,85.1802,85.2876,84.809,85.2496,85.0136,85.0488,84.6208,84.4056,84.6346,84.0496,84.298,84.601,84.2164,84.2036,84.0095,84.0261,84.1447,84.2498,84.1228,84.4873,84.692,84.3682,84.4187,84.6651,84.946,85.1245,85.2995,84.9598,84.606,84.7311,84.7854,84.5666,84.7902,85.0569,84.9527,85.1919,85.2127,85.1802,85.2962,85.2971,85.4608,85.3627,84.9497,85.1622,84.9747,85.3927,85.3813,85.3032,85.4111,85.3362,
0,49.8561,37.4206,55.4978,65.4151,71.7735,79.3841,82.1226,84.8283,83.767,84.7267,86.8146,88.6277,88.0207,88.8326,90.8778,90.4286,89.6341,88.9828,89.0337,88.7318,90.1963,90.2859,89.9859,89.7288,90.1512,89.8058,89.2841,89.8321,90.4406,90.8957,90.3267,90.3691,90.6864,90.0368,90.9412,91.1172,91.1586,92.0624,91.4071,92.1804,91.4577,92.4302,91.986,92.1122,91.4501,91.8009,92.0584,91.8457,91.7985,91.1632,91.2064,91.4265,91.9776,91.643,91.2138,90.7756,90.5029,90.3535,90.1709,90.4046,90.6634,90.3685,90.5287,90.5646,90.0947,89.9401,90.221,89.9418,89.8802,90.0158,89.6888,89.7886,89.8979,89.6682,89.7878,89.6269,89.3534,89.3424,89.4674,89.0751,89.2379,88.7879,88.7728,88.8457,89.1468,88.9216,89.1748,89.1389,88.8627,88.7382,88.4816,88.5325,88.4575,88.6604,88.4149,88.109,87.7412,87.6756,87.5816,87.8827,
0,53.5205,39.6164,55.0584,64.8384,71.2118,73.5079,77.9693,80.8367,82.2654,84.2592,85.4665,85.9278,85.8455,86.469,87.4511,88.0541,88.2033,88.3292,89.5194,90.1615,91.2207,91.1724,90.2504,90.4713,90.9596,89.9827,89.9486,89.7417,89.75,88.8484,88.1701,88.4868,88.2037,87.1628,87.2674,87.5252,87.8439,87.0785,86.028,86.7931,86.6827,86.4751,86.2423,86.5437,86.3864,86.2586,85.9334,86.2751,86.4151,86.2904,85.7603,85.9201,85.9638,85.9837,85.9548,86.1473,86.0659,86.0198,86.0691,85.7217,85.3586,85.2978,85.2037,85.6692,86.1152,85.8374,86.5369,86.4702,86.158,86.1051,86.0331,86.1806,86.1451,85.9637,85.9959,86.0712,85.925,86.0105,85.8859,86.2319,86.4251,86.5242,86.0981,86.1538,86.1435,86.1144,85.949,85.9605,85.8422,85.7714,85.9732,85.7272,85.5046,85.7359,85.7492,85.8942,85.7888,85.5259,85.5268,85.4509,
0,46.6179,36.0586,50.4905,62.23,69.7629,76.8892,78.882,82.0755,83.5859,85.3315,88.346,89.9726,91.9127,91.7239,92.1762,92.0399,91.8981,92.4477,93.201,93.0046,92.6688,91.634,91.941,91.9931,91.9132,91.2101,90.4696,90.6454,90.0444,89.9376,89.3963,88.7711,88.909,88.7904,88.4703,88.417,87.7723,87.4671,87.6009,87.558,86.7652,86.9788,87.0703,87.0341,87.3814,86.9536,86.947,86.7849,86.4255,86.2452,86.5768,86.7541,86.9391,87.2929,87.4105,86.9309,86.8556,87.2026,86.6629,86.8336,86.5339,86.8284,86.7168,86.4368,86.9005,87.1592,87.2082,86.9215,86.9591,87.362,87.3265,87.2165,86.7884,87.427,87.7002,87.3485,87.249,87.3745,87.6359,87.4187,87.4119,87.5224,87.4646,87.5398,87.4832,87.6958,87.5913,87.4456,87.8292,87.7769,87.5663,87.8746,87.8643,87.6242,87.9281,87.8672,88.2614,87.9452,88.0829,87.8812,
0,47.396,37.0898,54.7861,62.6675,68.1585,71.8474,74.1689,76.2941,78.7726,80.6617,81.3943,83.4633,83.2157,84.5184,85.2023,86.1382,87.2644,85.8742,86.5102,85.8961,87.1474,86.3243,86.3154,86.2296,86.3321,86.6175,86.619,87.1317,87.5438,88.0137,88.0702,88.1475,87.5797,88.1799,88.1106,87.9816,87.8046,88.3092,87.4063,87.3389,87.021,87.0892,87.4072,87.3509,87.2129,87.2116,86.6012,86.7656,86.3128,86.1569,86.1899,85.5802,85.643,85.5971,85.8745,85.3898,85.169,85.3051,86.0212,85.3806,85.7747,85.4984,85.6583,85.8016,86.0493,86.1999,86.0047,86.1874,86.2214,86.5951,86.6486,86.7802,87.0943,87.0381,87.1591,86.8652,86.7245,87.0573,86.886,86.5266,86.5331,86.2752,86.3025,86.4884,86.3726,86.3836,86.481,86.6001,86.2187,86.2948,85.9891,85.8815,86.1439,86.0437,86.0169,85.952,86.0601,86.1519,86.3256,86.3366,
