nbgenome
2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,
500,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
500,
