generations ; different number of genome ; average fitness ; variance Fitness ; first quartile Fitness ; median fitness ; third quartile fitness, average match ; variance match ;first quartile match ; median Match ; third quartile match ; agent alive; average genome's age; variance genome's age; first quartile genome's age; median genome's age ; third quartile genome's age ; yougest genome ;oldest genome 
0 ; 400;2207.36;7.55896e+06;177.982;2164.91;4025.56;9.35924;2.43271;8.24242;9.21212;10.3636;400;1;0;1;1;1;1;1;9.01293;127.293;0.000978512;6.69196;14.4839
1 ; 400;2140.31;7.07272e+06;232.61;1987.44;3891.66;9.43478;2.2843;8.35294;9.38235;10.3824;400;1;0;1;1;1;1;1;-0.163154;55.2406;-4.4555;0.112;4.298
2 ; 400;2073.56;6.69407e+06;138.954;1988.22;3767.35;9.42107;2.17442;8.31429;9.4;10.3714;400;1;0;1;1;1;1;1;-0.444817;62.9966;-4.872;-0.150938;3.787
3 ; 400;2009.6;6.43895e+06;242.041;1971.37;3686.72;9.3775;2.09455;8.33333;9.33333;10.25;400;1;0;1;1;1;1;1;0.112062;64.1488;-4.109;0.0973438;4.767
4 ; 400;1951.88;6.24032e+06;243.488;1947.01;3550.76;9.32351;2.02237;8.27027;9.2973;10.1622;400;1;0;1;1;1;1;1;-0.0283325;64.1274;-4.38638;-0.0214375;4.613
5 ; 400;1898.97;6.11536e+06;179.579;1872.22;3471.01;9.26112;1.98584;8.28947;9.21053;10.1316;400;1;0;1;1;1;1;1;0.0488545;61.8958;-4.10506;0.0328125;4.347
6 ; 400;1847.84;6.083e+06;129.532;1776.28;3383.62;9.17173;1.94211;8.20513;9.10256;10.0769;400;1;0;1;1;1;1;1;-0.1463;59.4758;-4.361;-0.130156;4.07509
7 ; 400;1801.37;6.106e+06;123.111;1746.67;3423.7;9.091;1.92333;8.125;9;10.025;400;1;0;1;1;1;1;1;0.062113;64.9976;-4.71887;-0.021;4.50188
8 ; 400;1758.92;6.17278e+06;95.5819;1635.86;3373.63;9.00622;1.90103;8.02439;8.95122;9.90244;400;1;0;1;1;1;1;1;0.19903;67.3439;-4.53512;-0.021;5.00106
9 ; 400;1717.37;6.29494e+06;42.9027;1614.9;3295.22;8.93244;1.88313;7.95238;8.88095;9.88095;400;1;0;1;1;1;1;1;-0.102567;65.5469;-4.71997;-0.133;5.15856
10 ; 189;1676.04;6.46517e+06;6.57424;1600.16;3298.49;8.86343;1.89144;7.90698;8.76744;9.7907;391;1;0;1;1;1;1;1;80.2313;1.3332e+06;-3.40701;2.09416;7.02722
11 ; 121;1671.19;6.15223e+06;0.532953;1551.93;3256.43;8.87841;1.85433;7.95455;8.75;9.77273;391;1;0;1;1;1;1;1;2.7108;74.4428;-2.18924;2.23764;7.44736
12 ; 83;1692.1;5.95604e+06;47.9204;1628.82;3266.23;8.91589;1.79502;8.04444;8.84444;9.8;391;1;0;1;1;1;1;1;3.1194;58.5048;-1.33515;2.72008;8.24693
13 ; 66;1726.51;5.73522e+06;118.833;1585.53;3334.31;8.96076;1.74916;8.08696;8.91304;9.84783;391;1;0;1;1;1;1;1;3.2541;55.5705;-1.18871;2.80915;8.67597
14 ; 56;1766.41;5.53902e+06;135.122;1656.2;3382.11;9.00734;1.68588;8.17021;8.91489;9.93617;391;1;0;1;1;1;1;1;3.77988;59.5142;-0.672674;3.61169;8.59689
15 ; 51;1800.2;5.367e+06;319.283;1722.05;3408.97;9.06125;1.62382;8.25;9;9.95833;391;1;0;1;1;1;1;1;4.17703;57.7537;-0.0969266;3.95978;9.73152
16 ; 41;1848.47;5.16319e+06;369.432;1768.65;3415.03;9.12281;1.56955;8.32653;9.08163;9.95918;391;1;0;1;1;1;1;1;5.6141;52.5486;0.0698678;5.05327;10.375
17 ; 36;1911.01;4.96201e+06;488.768;1862.39;3437.33;9.18745;1.54207;8.42;9.12;10.08;391;1;0;1;1;1;1;1;5.67581;61.757;0;5.1103;10.0201
18 ; 34;1972.74;4.79487e+06;493.593;1894.53;3450.72;9.24441;1.50708;8.47059;9.19608;10.0784;391;1;0;1;1;1;1;1;5.01054;58.3916;0;4.56766;10.262
19 ; 29;2024.13;4.67436e+06;545.021;1950.53;3506.88;9.30894;1.47749;8.55769;9.28846;10.1154;391;1;0;1;1;1;1;1;5.63341;50.4192;0.00292732;5.40761;10.1634
20 ; 20;2077.79;4.50008e+06;640.246;2005.92;3532.92;9.3667;1.44959;8.60377;9.33962;10.1321;400;1;0;1;1;1;1;1;5.44292;58.8467;0.00182224;5.342;10.1698
21 ; 16;2133.34;4.38149e+06;721.499;2095.44;3621.35;9.42491;1.42788;8.64815;9.40741;10.1296;400;1;0;1;1;1;1;1;6.38328;59.7708;0.0887925;5.69619;10.3627
22 ; 14;2199.46;4.21168e+06;790.663;2128.43;3711.42;9.48027;1.38128;8.69091;9.45455;10.1818;400;1;0;1;1;1;1;1;6.63476;63.2436;0.0951483;6.94179;11.4509
23 ; 13;2261.77;4.06553e+06;948.529;2216.67;3734.73;9.52696;1.34863;8.73214;9.51786;10.1964;399;1;0;1;1;1;1;1;27.4685;175119;0.00122768;6.08307;10.9139
24 ; 13;2324.65;3.99278e+06;1002.48;2287.29;3796.89;9.58228;1.3201;8.78947;9.5614;10.3158;399;1;0;1;1;1;1;1;5.95025;53.0736;0.00156961;6.35761;10.6537
25 ; 12;2388.99;3.89036e+06;1123.64;2336.69;3844.05;9.62086;1.30218;8.86207;9.58621;10.3448;399;1;0;1;1;1;1;1;6.31034;67.6817;0.00257178;5.69854;11.5393
26 ; 11;2445.18;3.78291e+06;1146.15;2353.6;3820.3;9.6675;1.28719;8.9322;9.62712;10.3729;399;1;0;1;1;1;1;1;6.43132;72.1086;0.00179281;5.90616;11.3919
27 ; 8;2501.37;3.65752e+06;1267.56;2416.38;3808.51;9.69771;1.25741;8.96667;9.68333;10.4;399;1;0;1;1;1;1;1;6.10942;68.0818;0.000365308;5.69023;11.0561
28 ; 8;2553.58;3.56982e+06;1249.17;2444.98;3878.85;9.73439;1.24854;9;9.68852;10.4262;399;1;0;1;1;1;1;1;6.16164;82.8735;0.000900462;6.40027;11.573
29 ; 7;2603.75;3.45562e+06;1348.27;2529.28;3868.09;9.79286;1.22374;9.04839;9.74194;10.5;399;1;0;1;1;1;1;1;6.75195;62.5144;0.00760558;7.30264;12.0352
30 ; 7;2657.53;3.35702e+06;1439.99;2551.27;3907.8;9.85159;1.16101;9.11111;9.84127;10.5238;399;1;0;1;1;1;1;1;6.85925;72.3702;0.00186562;6.94337;12.2059
31 ; 7;2712.96;3.27242e+06;1493.13;2630.78;3938.71;9.91176;1.14084;9.20312;9.90625;10.5469;399;1;0;1;1;1;1;1;6.78409;80.3174;0.000714674;6.84394;12.0352
32 ; 7;2767.42;3.18871e+06;1600.26;2701.57;3966.55;9.953;1.12024;9.23077;9.95385;10.6154;398;1;0;1;1;1;1;1;69.7987;1.54489e+06;0.583276;7.23561;12.7579
33 ; 7;2818.91;3.1031e+06;1669.86;2798.78;4037.58;10.0118;1.09993;9.33333;10;10.6364;398;1;0;1;1;1;1;1;7.52105;69.9405;0.00408444;6.90571;12.2767
34 ; 7;2876.61;3.01834e+06;1764.48;2840.1;4055.19;10.0691;1.08951;9.43284;10.0597;10.7015;398;1;0;1;1;1;1;1;6.96414;76.1272;0.00102691;6.21837;12.2553
35 ; 6;2924.22;2.94742e+06;1806.92;2899.8;4100.01;10.1094;1.0833;9.47059;10.0735;10.7647;397;1;0;1;1;1;1;1;6.76191;74.3944;0.000727707;6.2995;12.2511
36 ; 6;2981.06;2.86493e+06;1851.2;2992.09;4133.64;10.1617;1.08409;9.49275;10.1449;10.7971;397;1;0;1;1;1;1;1;6.91497;81.1066;0.00282134;6.29575;12.748
37 ; 6;3037.98;2.80036e+06;1920.54;3057.02;4172.29;10.202;1.06093;9.5;10.2;10.8429;397;1;0;1;1;1;1;1;7.36234;83.2966;0.00148118;6.6945;12.755
38 ; 6;3090.45;2.72002e+06;1928.91;3096.26;4253.09;10.243;1.04081;9.5493;10.2535;10.9155;397;1;0;1;1;1;1;1;7.2826;77.6087;0.00122615;6.53345;12.7525
39 ; 6;3148.24;2.64749e+06;2062.98;3113.03;4287.51;10.2821;1.01376;9.61111;10.2917;10.9444;397;1;0;1;1;1;1;1;7.26319;91.5547;0.00130849;6.66623;12.7551
40 ; 6;3198.1;2.56609e+06;2128.89;3149.94;4283.06;10.3231;1.00009;9.64384;10.3288;10.9589;397;1;0;1;1;1;1;1;6.91449;93.0122;0.0011973;6.29632;12.7517
41 ; 6;3240.87;2.53085e+06;2151.96;3198.21;4363.06;10.3597;0.983856;9.68919;10.3378;10.973;397;1;0;1;1;1;1;1;7.39809;97.5003;6.12659e-05;6.09151;12.7567
42 ; 6;3291.76;2.48003e+06;2214.55;3263.04;4400.66;10.395;0.979618;9.69333;10.4133;11.0533;398;1;0;1;1;1;1;1;8.29518;101.937;0.00183569;8.96055;12.9995
43 ; 6;3344.04;2.41806e+06;2296.31;3304.17;4384.04;10.4475;0.96514;9.80263;10.4737;11.0526;399;1;0;1;1;1;1;1;8.04311;87.5395;0.00269459;6.94149;12.8189
44 ; 5;3402.29;2.37691e+06;2387.2;3382.54;4418.15;10.5046;0.955169;9.84416;10.5325;11.1688;399;1;0;1;1;1;1;1;8.28217;91.757;0.00184961;8.06045;12.7989
45 ; 4;3467.24;2.33288e+06;2416.38;3427.5;4469.45;10.5359;0.93425;9.85897;10.5513;11.1795;400;1;0;1;1;1;1;1;8.70802;110.456;0.0015527;9.25636;13.5697
46 ; 3;3527.54;2.2751e+06;2515.01;3481.44;4568.26;10.5802;0.920344;9.89873;10.5823;11.2785;400;1;0;1;1;1;1;1;8.04802;105.39;0.00155867;6.92374;12.956
47 ; 4;3573.89;2.25977e+06;2561.35;3504.62;4574.52;10.6103;0.922328;9.9375;10.6125;11.25;400;1;0;1;1;1;1;1;8.05709;91.8062;0.000794611;6.50158;12.7574
48 ; 2;3632.3;2.19023e+06;2687.82;3584.28;4627.3;10.6396;0.905241;9.96296;10.679;11.284;400;1;0;1;1;1;1;1;9.02946;103.482;0.0017436;7.0994;13.7756
49 ; 2;3687.08;2.14993e+06;2715.24;3609.83;4689.34;10.6632;0.896215;10.0122;10.7073;11.3049;400;1;0;1;1;1;1;1;8.6774;89.8284;0.00250066;8.33627;12.9588
50 ; 2;3741.48;2.11187e+06;2745.33;3635.86;4691.88;10.6966;0.891358;10.0241;10.7108;11.3133;400;1;0;1;1;1;1;1;7.62007;92.8673;0.00301132;6.29116;12.7635
51 ; 2;3790.3;2.10346e+06;2839.79;3729.83;4789.02;10.7171;0.877024;10.0119;10.7381;11.3452;400;1;0;1;1;1;1;1;8.88309;101.059;0.00588324;9.46528;13.7633
52 ; 2;3840.85;2.08464e+06;2914.96;3828.2;4844.47;10.753;0.889795;10.0706;10.7882;11.4118;400;1;0;1;1;1;1;1;8.64362;102.209;0.000593258;6.92128;14.5859
53 ; 2;3885.04;2.05233e+06;2980.99;3836.81;4842.7;10.7804;0.885011;10.0814;10.814;11.4419;400;1;0;1;1;1;1;1;8.96642;109.378;0.00311339;8.35859;13.5676
54 ; 2;3928.53;2.03089e+06;3016.65;3883.88;4864.17;10.8153;0.891844;10.1149;10.8161;11.4713;400;1;0;1;1;1;1;1;8.10858;110.828;0.00170271;6.66224;12.9583
55 ; 2;3969.94;1.99524e+06;3055.4;3908.13;4897.78;10.8388;0.888498;10.125;10.8523;11.4886;400;1;0;1;1;1;1;1;7.65493;88.5624;0.00159921;6.49834;12.7567
56 ; 2;4010.48;1.95521e+06;3120.19;3966.46;4955.05;10.8609;0.876773;10.1348;10.8764;11.5056;400;1;0;1;1;1;1;1;8.6586;107.674;0.00466163;8.53255;13.355
57 ; 2;4055.69;1.93988e+06;3175.33;3966.93;5005.98;10.8868;0.867752;10.1889;10.9111;11.5333;400;1;0;1;1;1;1;1;7.78119;87.7739;0.00165323;7.71898;12.7586
58 ; 2;4091.75;1.9026e+06;3179.08;4024.02;5060.32;10.9051;0.860132;10.2308;10.9231;11.5604;400;1;0;1;1;1;1;1;8.4364;100.064;0.00292192;6.50035;13.476
59 ; 2;4130.52;1.83827e+06;3255.34;4086.11;5079.23;10.9245;0.853965;10.2391;10.9348;11.587;399;1;0;1;1;1;1;1;8.1006;87.742;0.00125708;6.52792;13.1564
60 ; 2;4166.88;1.80551e+06;3274.66;4104.98;5134.19;10.9338;0.841246;10.2473;10.914;11.6022;399;1;0;1;1;1;1;1;7.94064;101.55;0.000191065;6.48725;13.3376
61 ; 2;4200.61;1.76585e+06;3293.02;4166.96;5174.36;10.9573;0.828161;10.266;10.9468;11.5957;399;1;0;1;1;1;1;1;8.35903;103.596;0.00147745;7.10283;13.379
62 ; 2;4237.96;1.74952e+06;3313.07;4192.5;5169.46;10.9738;0.823075;10.2947;10.9789;11.6211;397;1;0;1;1;1;1;1;7.67811;98.2402;0.00166181;6.49068;12.7586
63 ; 2;4267.25;1.72245e+06;3345.6;4216.58;5194.75;10.9917;0.824127;10.2917;10.9896;11.6354;397;1;0;1;1;1;1;1;7.83124;95.0499;0.000809188;6.49589;13.3621
64 ; 2;4304.6;1.71845e+06;3418.77;4261.01;5204.1;11.0026;0.820448;10.3196;11;11.6392;397;1;0;1;1;1;1;1;8.12911;100.296;0.00289276;6.29678;12.7603
65 ; 2;4337.55;1.72189e+06;3416.23;4271.05;5248.8;11.0091;0.815124;10.3061;11.0204;11.6429;397;1;0;1;1;1;1;1;8.79702;117.309;0.00151971;7.95997;12.9952
66 ; 2;4376.51;1.71999e+06;3417.03;4288.56;5261.43;11.0364;0.806125;10.3535;11.0303;11.6768;396;1;0;1;1;1;1;1;8.05758;108.151;0.000750525;6.54247;13.3776
67 ; 2;4409.2;1.70793e+06;3454.65;4322.33;5329.5;11.0487;0.796163;10.39;11.06;11.68;396;1;0;1;1;1;1;1;8.56482;100.643;0.00100285;6.89023;12.7917
68 ; 2;4444.72;1.67591e+06;3504.95;4367.41;5332.02;11.0742;0.785663;10.396;11.0792;11.7228;396;1;0;1;1;1;1;1;8.79462;107.831;0.0020911;11.3952;13.7683
69 ; 2;4483.44;1.66022e+06;3572.23;4421.48;5348.77;11.0986;0.776659;10.4412;11.1176;11.7353;397;1;0;1;1;1;1;1;8.29051;103.322;0.00124929;6.50382;12.9817
70 ; 2;4512.16;1.62464e+06;3632.56;4449.74;5416.55;11.1096;0.763998;10.4757;11.165;11.7282;397;1;0;1;1;1;1;1;9.18884;107.922;0.00272929;10.1028;13.9165
71 ; 2;4545.45;1.60329e+06;3628.46;4454.65;5437.21;11.129;0.752465;10.4904;11.2019;11.7596;396;1;0;1;1;1;1;1;8.8442;108.938;0.00097953;8.68862;13.3822
72 ; 2;4576.07;1.59018e+06;3705.79;4509.77;5422.45;11.1506;0.754087;10.5143;11.219;11.781;396;1;0;1;1;1;1;1;8.15961;93.0861;0.000599511;6.50074;12.874
73 ; 2;4602.91;1.55946e+06;3751.02;4533.75;5415.36;11.1647;0.746356;10.5472;11.2453;11.783;396;1;0;1;1;1;1;1;7.36564;88.9765;0.00075849;6.055;12.7553
74 ; 2;4626.64;1.54156e+06;3763.37;4563.61;5409.81;11.1758;0.737851;10.5327;11.243;11.757;396;1;0;1;1;1;1;1;8.46723;96.1506;0.00194106;7.5211;12.7601
75 ; 2;4653.99;1.54406e+06;3803.38;4585.04;5444.19;11.1874;0.733866;10.5556;11.2593;11.7778;396;1;0;1;1;1;1;1;8.68545;106.455;0.000713588;6.68891;14.3319
76 ; 2;4684.01;1.52822e+06;3829.25;4609.81;5467.4;11.2107;0.73643;10.5688;11.2661;11.789;396;1;0;1;1;1;1;1;8.43314;106.356;0.000342405;6.72595;12.9969
77 ; 2;4714.06;1.53217e+06;3836.96;4651.35;5493.83;11.2341;0.731234;10.6;11.2818;11.8364;396;1;0;1;1;1;1;1;8.40236;89.9232;0.00481326;7.10576;12.7589
