generations ; different number of genome ; average fitness ; variance Fitness ; first quartile Fitness ; median fitness ; third quartile fitness, average match ; variance match ;first quartile match ; median Match ; third quartile match ; agent alive; average genome's age; variance genome's age; first quartile genome's age; median genome's age ; third quartile genome's age ; yougest genome ;oldest genome 
0 ; 400;2880.24;1.01352e+07;882.052;2730.86;4762.68;9.6755;3.53071;8.28;9.48;10.68;400;1;0;1;1;1;1;1;8.04075;111.116;0.000623104;6.70455;13.9098
1 ; 400;2777.05;9.42922e+06;700.653;2685.54;4616.85;9.72029;3.26779;8.42308;9.53846;10.6923;400;1;0;1;1;1;1;1;0.229138;51.9563;-3.70519;0.098;4.69
2 ; 400;2683.68;8.9479e+06;525.889;2581.64;4485.23;9.66444;3.06352;8.40741;9.44444;10.7037;400;1;0;1;1;1;1;1;0.188464;62.5714;-3.843;-0.0004375;4.39906
3 ; 400;2592.7;8.64213e+06;476.217;2547.83;4321.81;9.57652;2.89949;8.39286;9.39286;10.6071;400;1;0;1;1;1;1;1;-0.0465429;62.0898;-4.04906;0.0245;4.641
4 ; 400;2511.31;8.45531e+06;392.537;2456.85;4396.68;9.46181;2.80524;8.31034;9.2069;10.4828;400;1;0;1;1;1;1;1;0.0797891;63.6688;-3.976;0.091;4.85844
5 ; 400;2434.93;8.41217e+06;309.55;2395.63;4349.45;9.33892;2.74044;8.16667;9.13333;10.3667;400;1;0;1;1;1;1;1;0.191272;65.0642;-4.26934;0.103906;5.236
6 ; 400;2359.96;8.4286e+06;283.321;2251.53;4267.12;9.21315;2.67732;8.06452;9.06452;10.2258;400;1;0;1;1;1;1;1;-0.009415;59.8435;-3.976;0.044625;4.81272
7 ; 400;2288.08;8.55949e+06;193.896;2224.69;4272.26;9.08914;2.63276;7.9375;9.03125;10.1562;400;1;0;1;1;1;1;1;0.177907;63.5311;-4.63509;0.0225313;5.25284
8 ; 400;2223.68;8.79769e+06;37.2919;2214.68;4330.69;8.97136;2.60134;7.87879;8.84848;10.0606;400;1;0;1;1;1;1;1;0.301606;66.674;-4.032;0.21;5.49369
9 ; 400;2163.17;9.10015e+06;32.1126;2166.36;4331.74;8.8575;2.56765;7.76471;8.73529;9.94118;400;1;0;1;1;1;1;1;0.199263;68.2486;-4.11425;0.195563;5.68181
10 ; 181;2106.99;9.41398e+06;-68.8122;2082.1;4278.11;8.75121;2.54316;7.62857;8.6;9.82857;388;1;0;1;1;1;1;1;145.016;2.77435e+06;-3.52056;2.57448;7.385
11 ; 106;2101.31;8.92633e+06;-22.1167;2021.56;4180.95;8.80021;2.51947;7.69444;8.63889;9.86111;388;1;0;1;1;1;1;1;3.31759;57.0858;-1.15641;2.55367;8.18576
12 ; 77;2133.35;8.47758e+06;34.096;2097.29;4208.87;8.85014;2.41241;7.75676;8.75676;9.89189;388;1;0;1;1;1;1;1;3.86946;66.7291;-0.658279;3.80203;8.88881
13 ; 63;2183.24;8.04201e+06;165.283;2107.11;4186.15;8.8948;2.34033;7.81579;8.81579;9.97368;388;1;0;1;1;1;1;1;3.8641;58.3061;-0.518293;3.20648;8.53215
14 ; 58;2218.15;7.71847e+06;260.043;2122.06;4138.92;8.94987;2.24859;7.89744;8.84615;9.97436;388;1;0;1;1;1;1;1;4.67619;61.5497;-0.000424872;4.25576;9.32354
15 ; 51;2264.82;7.39882e+06;366.093;2154.66;4154.26;8.99219;2.1655;7.9;8.95;10;388;1;0;1;1;1;1;1;4.82026;65.8277;-0.120661;4.51733;10.0589
