generations ; different number of genome ; average fitness ; variance Fitness ; first quartile Fitness ; median fitness ; third quartile fitness, average match ; variance match ;first quartile match ; median Match ; third quartile match ; agent alive; average genome's age; variance genome's age; first quartile genome's age; median genome's age ; third quartile genome's age ; yougest genome ;oldest genome 
0 ; 400;2207.36;7.55896e+06;177.982;2164.91;4025.56;9.35924;2.43271;8.24242;9.21212;10.3636;400;1;0;1;1;1;1;1;8.25238;100.667;0.00235258;6.91177;13.1457
1 ; 400;2166.86;7.11262e+06;181.955;2083.77;3946.15;9.41897;2.2809;8.32353;9.32353;10.3529;400;1;0;1;1;1;1;1;1.08616;46.8845;-2.59438;0.602;5.19969
2 ; 400;2130.95;6.74524e+06;208.743;2036.84;3801.81;9.38443;2.15524;8.28571;9.28571;10.3143;400;1;0;1;1;1;1;1;0.971134;51.5858;-3.16006;0.441;5.222
3 ; 400;2094.58;6.48249e+06;239.189;1978.89;3809;9.33771;2.09638;8.22222;9.25;10.2222;400;1;0;1;1;1;1;1;0.820068;60.4954;-3.332;0.470531;4.82672
4 ; 400;2056.86;6.31679e+06;305.421;1979.32;3725.74;9.27203;2.06246;8.18919;9.13514;10.1351;400;1;0;1;1;1;1;1;0.649545;59.9946;-3.33812;0.199062;5.52694
5 ; 400;2017.46;6.22838e+06;319.742;1963.45;3658.73;9.19632;2.03466;8.15789;9.02632;10.0789;400;1;0;1;1;1;1;1;0.473202;59.7904;-4.03397;0.308;4.92975
6 ; 400;1980.09;6.19108e+06;348.484;1907.39;3664.84;9.13538;2.02948;8.10256;8.97436;10;400;1;0;1;1;1;1;1;0.828159;58.5228;-3.675;0.392;5.08856
7 ; 400;1949.65;6.19935e+06;327.352;1882.08;3585.12;9.06894;2.00781;8.025;8.95;9.925;400;1;0;1;1;1;1;1;0.655106;61.3534;-3.47681;0.35;5.46372
8 ; 400;1921.84;6.24464e+06;288.541;1846.35;3539.07;9.00152;1.99925;7.97561;8.85366;9.87805;400;1;0;1;1;1;1;1;0.98711;59.2621;-3.171;0.672;5.747
9 ; 400;1895.31;6.33487e+06;206.705;1866.17;3567.21;8.93083;1.98961;7.88095;8.78571;9.80952;400;1;0;1;1;1;1;1;0.449969;54.7463;-3.67369;0.294;4.56903
10 ; 185;1864.92;6.48055e+06;164.572;1820.39;3515.06;8.84552;1.99386;7.7907;8.69767;9.74419;393;1;0;1;1;1;1;1;18.0841;607928;-2.68809;2.06414;6.62171
11 ; 113;1857.66;6.21449e+06;210.022;1773.59;3490.44;8.88852;1.92194;7.86364;8.75;9.79545;392;1;0;1;1;1;1;1;6.89422;7093.14;-1.50709;2.9379;7.46195
12 ; 87;1878.79;5.9573e+06;287.066;1739.99;3470.38;8.92878;1.86095;7.95556;8.82222;9.82222;392;1;0;1;1;1;1;1;3.63467;57.2169;-0.545821;3.44157;8.74162
13 ; 65;1916.91;5.70517e+06;391.279;1793.44;3492.76;8.98772;1.82396;8.04348;8.8913;9.84783;392;1;0;1;1;1;1;1;4.19106;58.4148;-0.543584;3.03226;8.932
14 ; 59;1956.76;5.491e+06;463.499;1823.63;3432.11;9.03069;1.78398;8.06383;8.93617;9.89362;392;1;0;1;1;1;1;1;4.23012;57.1498;-0.124877;3.5131;9.15326
15 ; 53;1997.85;5.29406e+06;513.844;1899.72;3458.77;9.09505;1.76649;8.14583;8.95833;9.9375;391;1;0;1;1;1;1;1;29.8424;255964;-0.268418;4.01884;10.0545
16 ; 46;2040.51;5.05837e+06;553.493;1882.01;3529.61;9.15158;1.70669;8.2449;9.02041;10;391;1;0;1;1;1;1;1;5.01924;68.8374;-0.324407;5.18809;10.4195
17 ; 38;2084.82;4.89964e+06;658.986;1969.3;3631.6;9.20805;1.66927;8.3;9.06;10.08;391;1;0;1;1;1;1;1;4.66375;57.8717;-0.00209744;4.3907;9.67811
18 ; 34;2135.38;4.7632e+06;740.303;2004.51;3708.94;9.26093;1.65402;8.37255;9.13725;10.1569;391;1;0;1;1;1;1;1;4.76136;56.0657;0;4.73217;9.84372
19 ; 32;2179.93;4.64429e+06;727.419;2046.04;3667.2;9.31553;1.59259;8.46154;9.21154;10.1346;391;1;0;1;1;1;1;1;5.59582;59.9973;0;5.48041;10.5238
20 ; 24;2242.2;4.45602e+06;871.394;2162.92;3724.36;9.35467;1.54236;8.50943;9.24528;10.1887;398;1;0;1;1;1;1;1;5.43451;67.0537;-0.000343144;4.95945;10.5812
21 ; 21;2295.36;4.31908e+06;945.558;2219.73;3704.29;9.40403;1.52558;8.55556;9.2963;10.2407;399;1;0;1;1;1;1;1;5.84743;68.3384;-0.00054307;5.7184;11.4305
22 ; 20;2350.95;4.16326e+06;1022.44;2288.3;3677.43;9.45468;1.48741;8.61818;9.32727;10.2727;399;1;0;1;1;1;1;1;6.40144;82.3982;-0.000275318;6.04246;11.3612
23 ; 20;2406.38;3.98853e+06;1125.96;2345.31;3744.68;9.52286;1.44975;8.64286;9.42857;10.3571;399;1;0;1;1;1;1;1;6.40932;73.8736;0.00162314;5.99973;11.5567
24 ; 19;2465.66;3.84603e+06;1158.26;2428.7;3831.19;9.59219;1.41301;8.7193;9.49123;10.4561;399;1;0;1;1;1;1;1;5.89972;67.762;0.00143761;5.229;10.9688
25 ; 18;2515.49;3.72677e+06;1289.57;2456.68;3836.96;9.65259;1.38445;8.7931;9.58621;10.4655;400;1;0;1;1;1;1;1;5.88515;74.9299;0.00164401;5.02571;10.8136
26 ; 16;2558.86;3.6213e+06;1325.21;2484.11;3834.1;9.6964;1.37851;8.84746;9.69492;10.4915;400;1;0;1;1;1;1;1;6.89723;76.6349;0.0022341;6.00024;11.9789
27 ; 16;2613.77;3.48017e+06;1422.11;2570.34;3849.27;9.74525;1.33608;8.91667;9.71667;10.5;400;1;0;1;1;1;1;1;7.02501;68.2386;0.00274724;6.34526;12.1416
28 ; 16;2670.03;3.36519e+06;1459.85;2599.36;3837.35;9.7968;1.30302;8.98361;9.77049;10.5738;400;1;0;1;1;1;1;1;6.4751;75.3523;0.000479003;5.32722;11.9786
29 ; 14;2720.56;3.26128e+06;1500.64;2622.92;3955.15;9.86117;1.26834;9.06452;9.83871;10.5968;400;1;0;1;1;1;1;1;6.54526;79.1985;0.00100573;5.86548;12.2801
30 ; 13;2774.53;3.17973e+06;1565.47;2660.15;3991.91;9.9177;1.22021;9.15873;9.93651;10.619;400;1;0;1;1;1;1;1;6.59919;76.1399;0.00051548;5.847;11.5629
31 ; 12;2831.12;3.07538e+06;1669.35;2723.01;4022.33;9.98695;1.18946;9.23438;9.98438;10.7188;400;1;0;1;1;1;1;1;6.47201;76.4437;0.000424939;5.65378;11.5591
32 ; 12;2881.31;3.02443e+06;1706.95;2756.12;4037.67;10.0495;1.16252;9.27692;10.0462;10.7538;400;1;0;1;1;1;1;1;6.67398;70.6535;0.000389464;5.96037;11.9807
33 ; 12;2926.52;2.93943e+06;1758.67;2850.81;4076.87;10.0972;1.13412;9.31818;10.1212;10.7879;400;1;0;1;1;1;1;1;7.53396;71.0996;0.352367;7.17012;11.8331
34 ; 11;2984.5;2.85321e+06;1820.21;2889.94;4119.24;10.1559;1.09787;9.40299;10.1493;10.8358;400;1;0;1;1;1;1;1;7.19599;79.5934;0.00118309;6.48121;11.9532
35 ; 10;3030.59;2.77429e+06;1906.12;2949.85;4156.63;10.213;1.07953;9.47059;10.2206;10.8382;400;1;0;1;1;1;1;1;7.43072;77.7474;0.190541;7.41904;11.9822
36 ; 9;3089.93;2.71366e+06;1966.88;2997.99;4188.39;10.2773;1.07016;9.52174;10.2754;10.8986;400;1;0;1;1;1;1;1;6.94056;82.4786;0.002146;5.55555;11.8071
37 ; 9;3136.42;2.66279e+06;2050.7;3060.13;4232.7;10.3243;1.04663;9.61429;10.3286;10.9571;399;1;0;1;1;1;1;1;7.24636;80.6451;0.000806194;5.96544;12.0203
38 ; 8;3190.38;2.60303e+06;2093.01;3084.01;4306.12;10.364;1.0283;9.61972;10.3803;11.0141;399;1;0;1;1;1;1;1;7.04773;83.8987;0.00023251;6.55505;12.1504
39 ; 8;3234.34;2.60475e+06;2168.02;3144.48;4349.13;10.3985;0.999949;9.68056;10.375;11.0556;399;1;0;1;1;1;1;1;7.38284;87.8704;0.000856483;6.52283;12.4695
40 ; 8;3280.94;2.54152e+06;2215;3125.36;4391.11;10.431;0.985206;9.73973;10.3836;11.0685;399;1;0;1;1;1;1;1;8.01818;98.3483;0.00122737;6.80352;12.4887
41 ; 8;3332.76;2.49482e+06;2289.2;3216.47;4460.05;10.4642;0.975157;9.78378;10.4054;11.0946;399;1;0;1;1;1;1;1;7.59909;102.365;0.00151992;7.0749;12.1017
42 ; 8;3391.1;2.43811e+06;2315.79;3264.37;4500.16;10.5133;0.95118;9.86667;10.4667;11.1333;399;1;0;1;1;1;1;1;8.86945;106.234;0.0036167;8.42845;13.6433
43 ; 8;3451.6;2.38585e+06;2431.77;3328.32;4521.91;10.5547;0.938681;9.89474;10.4737;11.1579;399;1;0;1;1;1;1;1;8.74412;107.059;0.000859477;7.34819;13.7062
44 ; 7;3503.25;2.3014e+06;2466.25;3387.11;4556.46;10.5929;0.931617;9.93506;10.5584;11.2208;399;1;0;1;1;1;1;1;8.31049;91.3888;0.00300932;7.29735;13.5703
45 ; 7;3555.4;2.22523e+06;2583.06;3448.96;4635.96;10.6253;0.928893;9.9359;10.5769;11.2564;399;1;0;1;1;1;1;1;8.32892;80.6218;0.00522598;8.01905;13.642
46 ; 7;3614.19;2.18514e+06;2631.03;3528.97;4599.89;10.6721;0.91381;10.0253;10.6329;11.2785;399;1;0;1;1;1;1;1;7.49817;102.735;0.000108567;6.26976;13.2101
47 ; 7;3660.82;2.14372e+06;2689.6;3518.65;4739.94;10.7101;0.886641;10.075;10.6625;11.3;400;1;0;1;1;1;1;1;7.73575;94.4955;0.00246604;6.28106;13.1757
48 ; 7;3702.24;2.12924e+06;2730.74;3576.51;4737.62;10.7494;0.871199;10.1358;10.716;11.3457;400;1;0;1;1;1;1;1;8.36748;80.9661;0.00726116;6.52266;13.6457
49 ; 7;3748.66;2.08893e+06;2860.52;3647.65;4797.33;10.7951;0.857763;10.2073;10.7805;11.4146;399;1;0;1;1;1;1;1;7.78083;86.0628;0.00226528;6.70462;13.6414
50 ; 7;3799.61;2.0563e+06;2870.96;3669.42;4802.88;10.8313;0.84599;10.2289;10.8072;11.4578;399;1;0;1;1;1;1;1;8.75472;101.561;0.00182404;6.95539;13.6464
51 ; 7;3855.97;2.01144e+06;2918.84;3743.31;4861.95;10.8716;0.832444;10.2381;10.8333;11.4643;399;1;0;1;1;1;1;1;9.51437;97.6388;0.00323794;11.1981;14.1842
52 ; 7;3909.66;1.9887e+06;3022.66;3822.41;4915.92;10.9176;0.826167;10.3176;10.8824;11.5059;399;1;0;1;1;1;1;1;9.22744;99.0799;0.0034033;10.0406;13.6468
53 ; 7;3963.56;1.96192e+06;3041.78;3872.14;4949.48;10.9467;0.819843;10.3372;10.9186;11.5465;399;1;0;1;1;1;1;1;7.95458;94.7044;0.00190303;6.42626;13.6451
54 ; 7;4010.79;1.93613e+06;3102.91;3917.64;4973.66;10.978;0.822965;10.3793;10.954;11.5862;399;1;0;1;1;1;1;1;9.25364;104.25;0.00291199;11.1663;14.1652
55 ; 7;4056.96;1.91282e+06;3162.85;3964.09;5053.15;11.0156;0.825477;10.4205;10.9773;11.625;399;1;0;1;1;1;1;1;7.74409;84.0529;0.00209933;6.49143;13.6448
56 ; 7;4100.26;1.87593e+06;3221.1;4010.08;5035.68;11.036;0.82285;10.4382;10.9888;11.618;399;1;0;1;1;1;1;1;8.59772;94.2449;0.00203374;6.70972;13.6461
57 ; 7;4136.19;1.83306e+06;3271.89;4030.18;5099.75;11.0578;0.829762;10.4444;10.9889;11.6556;399;1;0;1;1;1;1;1;8.19967;100.592;0.000744375;6.91406;13.6479
58 ; 7;4177.85;1.81954e+06;3343.07;4089.39;5104.13;11.0887;0.830609;10.4835;11.022;11.6593;399;1;0;1;1;1;1;1;7.97189;89.7806;0.0020026;7.96045;13.6447
59 ; 7;4221.32;1.78431e+06;3356.92;4136.28;5115.29;11.1103;0.81821;10.5109;11.0652;11.6957;400;1;0;1;1;1;1;1;8.49295;105.254;0.000717405;8.15587;13.6489
60 ; 7;4261.96;1.75994e+06;3397.92;4213.06;5189.05;11.1388;0.808137;10.5376;11.0968;11.6882;400;1;0;1;1;1;1;1;9.01299;99.911;0.00178352;10.7548;13.6487
61 ; 7;4310.75;1.75878e+06;3425.18;4263.87;5245.22;11.1597;0.800527;10.5638;11.1277;11.6915;400;1;0;1;1;1;1;1;8.58106;109.238;0.00223837;6.77061;13.6435
62 ; 7;4345.51;1.72598e+06;3428.02;4294.98;5259.38;11.1808;0.794265;10.5895;11.1263;11.7158;400;1;0;1;1;1;1;1;8.02251;99.9869;0.000648228;6.49971;13.6475
63 ; 7;4387.11;1.68478e+06;3487.68;4321.63;5282.53;11.1966;0.794062;10.6146;11.1562;11.7708;400;1;0;1;1;1;1;1;8.89852;97.4656;0.00227337;10.6575;13.6505
64 ; 7;4423.57;1.64381e+06;3542.16;4345.47;5314.97;11.2126;0.782802;10.6495;11.1753;11.7938;399;1;0;1;1;1;1;1;8.43842;107.395;0.00169098;7.74288;13.6503
65 ; 7;4455.73;1.60391e+06;3563.41;4365.17;5371.2;11.2364;0.787214;10.6633;11.2347;11.8265;399;1;0;1;1;1;1;1;8.31799;99.3387;0.00322534;6.49251;14.4955
66 ; 6;4485.15;1.59383e+06;3612.86;4440.55;5335.92;11.2554;0.790723;10.6465;11.2424;11.8384;399;1;0;1;1;1;1;1;8.29926;99.7491;0.00152998;9.62334;13.6477
67 ; 6;4522.32;1.56832e+06;3675.51;4448.27;5381.17;11.2681;0.784324;10.69;11.24;11.86;399;1;0;1;1;1;1;1;8.30316;93.2921;0.00264123;7.01491;13.6436
68 ; 6;4555.73;1.56308e+06;3701.6;4466.6;5434.36;11.2835;0.778065;10.703;11.2277;11.9109;399;1;0;1;1;1;1;1;7.84694;107.803;0.000890592;6.56283;13.6467
69 ; 6;4583.1;1.55449e+06;3694.31;4486.64;5482.95;11.2946;0.769586;10.7059;11.2157;11.8824;399;1;0;1;1;1;1;1;7.88646;106.408;-9.56388e-05;6.09273;13.6443
70 ; 6;4609.25;1.53708e+06;3696;4529.88;5461.09;11.3092;0.771431;10.7184;11.2427;11.9029;399;1;0;1;1;1;1;1;9.11756;109.188;0.00206476;7.16903;14.0617
71 ; 6;4647.18;1.5225e+06;3762.1;4556.91;5488.04;11.3318;0.782352;10.7308;11.2596;11.9231;399;1;0;1;1;1;1;1;8.89718;104.129;0.00116109;6.70549;13.6514
72 ; 6;4678.34;1.51513e+06;3744.02;4593.67;5528.83;11.3568;0.78873;10.7714;11.2762;11.9714;399;1;0;1;1;1;1;1;9.09274;98.5976;0.00242115;8.3762;13.8458
73 ; 6;4715.01;1.49399e+06;3839.37;4619.04;5573.86;11.3809;0.796362;10.7925;11.3208;11.9811;398;1;0;1;1;1;1;1;8.3589;108.302;0.000749908;6.5491;13.6493
74 ; 3;4744.16;1.48632e+06;3861.74;4690.57;5586.92;11.3974;0.802667;10.8131;11.3458;11.9907;398;1;0;1;1;1;1;1;8.66418;90.038;0.00228146;8.36365;13.6475
75 ; 3;4772.24;1.4613e+06;3898.61;4681.66;5613.82;11.4088;0.792276;10.8056;11.3519;12;398;1;0;1;1;1;1;1;7.43417;95.0561;-0.000101479;6.2188;13.6441
76 ; 3;4797.79;1.46581e+06;3920.42;4733.8;5617.91;11.419;0.796704;10.8165;11.3486;12.0183;398;1;0;1;1;1;1;1;7.06927;97.477;0.000116132;5.02347;13.6425
