nbgenome
500,297,224,175,157,127,114,100,91,81,76,68,64,58,55,51,47,43,42,40,39,37,35,33,32,30,28,28,27,26,26,26,26,24,20,20,20,20,20,19,19,18,17,16,16,16,15,15,15,15,15,14,13,13,13,13,13,12,12,12,12,12,12,11,11,11,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,7,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,
500,321,229,185,160,139,124,105,95,87,77,70,64,59,56,57,53,50,47,46,46,45,41,38,35,31,28,28,27,25,25,25,25,23,22,22,21,20,20,19,19,19,18,17,17,17,17,15,16,14,14,14,14,14,14,13,13,13,13,13,13,13,13,12,11,11,11,10,10,10,10,10,9,10,10,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,5,5,5,5,
500,315,237,181,150,134,110,101,91,83,75,71,66,62,57,54,51,50,45,42,40,36,34,32,32,30,27,24,20,21,20,19,18,17,16,14,15,15,15,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,10,9,9,9,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,
500,319,237,184,149,135,112,100,78,76,72,62,59,57,53,50,48,46,45,39,37,34,31,30,26,26,22,20,20,20,20,20,20,20,20,20,18,17,17,16,15,14,14,14,14,13,13,13,13,12,13,13,13,13,12,12,11,11,11,11,11,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,
500,302,222,174,148,136,123,112,100,87,81,71,66,63,57,53,52,48,47,43,38,38,36,35,35,32,29,28,28,28,27,27,25,24,23,21,21,19,18,18,18,17,16,15,13,13,12,12,12,12,12,11,11,10,10,9,9,9,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,
500,297,228,188,162,135,117,107,89,83,77,71,60,59,53,52,48,42,42,39,37,34,33,33,30,29,28,28,28,28,28,27,23,21,20,20,20,20,20,20,20,19,19,18,18,18,18,18,18,17,17,17,16,15,15,15,15,14,13,13,13,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,10,10,10,10,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,
500,306,233,192,157,132,113,90,81,74,68,67,65,60,55,55,55,54,51,48,47,46,42,42,39,37,36,33,32,31,29,27,26,25,23,21,20,20,20,18,17,16,13,13,12,12,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,
500,310,222,181,158,131,117,98,84,77,74,72,65,59,55,48,44,40,39,36,35,32,32,32,32,32,30,28,28,28,26,23,22,22,21,20,19,18,18,18,16,16,16,16,16,16,16,16,16,16,16,15,15,13,12,12,12,12,12,11,11,11,11,10,11,10,9,9,9,9,9,9,9,8,8,8,6,6,6,6,6,6,5,5,5,5,4,5,5,3,3,3,3,3,3,3,3,3,3,2,2,
500,311,244,193,160,140,126,105,88,82,74,69,63,61,53,50,48,43,42,40,39,38,37,35,31,31,30,29,28,28,26,23,23,22,22,21,21,21,20,19,18,18,18,18,18,18,17,17,17,17,17,17,17,17,16,15,15,15,14,14,14,14,13,13,12,12,12,10,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,
500,311,225,180,151,136,121,112,101,88,83,75,70,66,56,52,47,46,44,43,42,40,37,35,32,31,31,28,28,25,25,22,21,21,20,19,19,19,18,18,18,17,17,17,17,17,17,17,16,16,16,15,15,14,14,14,14,14,14,14,12,12,12,11,10,10,10,10,10,9,9,9,9,9,9,9,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,4,4,4,3,
500,
