fitness max
0,454.224,368.042,354.011,301.41,266.867,256.75,265.153,295.864,279.454,276.413,257.65,236.957,237.582,226.439,220.086,228.777,211.742,217.116,195.57,193.631,199.875,197.412,198.784,195.54,196.204,190.652,193.046,188.172,182.609,187.158,181.405,182.357,180.909,180.126,187.435,171.644,181.098,176.518,178.256,172.202,177.267,175.326,174.666,170.553,173.594,173.799,171.339,168.395,168.05,167.724,162.547,164.477,160.911,161.775,162.657,163.639,162.464,163.651,159.853,161.349,162.92,162.486,159.011,157.045,154.948,161.195,160.029,162.097,156.981,156.194,156.195,154.553,153.085,153.363,152.393,148.641,148.637,147.116,144.122,144.281,143.6,141.92,142.408,138.927,141.909,137.367,139.716,137.791,140.293,135.084,134.039,132.706,139.061,133.571,137.273,132.349,131.092,135.093,134.582,130.279,
0,462.408,384.607,386.559,396.647,338.601,327.003,316.938,320.821,303.789,342.338,347.081,249.673,364.973,230.008,235.597,343.583,230.57,309.51,297.066,283.226,221.134,212.59,207.015,207.726,206.83,205.275,228.475,220.964,189.875,221.302,222.879,218.552,195.453,191.28,199.346,200.368,195.496,194.359,189.246,198.121,195.381,195.752,195.141,184.939,194.746,179.288,191.64,172.386,190.738,175.809,185.444,178.079,176.254,174.38,175.82,173.465,171.425,170.494,169.753,167.839,167.512,168.763,165.531,165.026,166.642,162.04,161.074,163.878,158.05,162.331,160.801,152.895,157.914,153.419,151.732,150.081,150.525,163.265,161.525,160.772,150.573,150.251,158.53,149.197,155.231,155.452,153.756,148.487,151.511,149.903,149.028,146.787,145.607,147.416,146.443,141.82,140.874,145.305,144.108,142.7,
0,567.748,386.915,319.656,285.468,325.37,285.442,323.645,300.757,314.868,293.646,261.814,263.481,261.477,235.743,239.706,237.599,228.466,225.624,217.111,220.749,219.501,225.467,220.715,196.464,205.081,186.349,191.973,183.588,184.809,181.163,192.349,176.344,190.6,185.706,172.573,182.843,186.02,175.312,174.409,176.051,170.826,170.212,172.313,165.902,162.549,163.516,165.313,161.965,159.668,158.632,155.23,153.624,151.725,148.909,148.979,154.296,159.665,158.816,151.749,149.747,148.364,146.514,159.501,143.531,149.241,154.739,153.462,143.423,143.675,143.898,144.329,145.234,144.04,154.914,140.665,138.926,153.486,152.348,139.092,139.406,138.681,148.507,150.123,135.582,137.659,151.935,151.448,150.573,150.784,151.988,142.24,142.268,150.111,150.689,150.613,139.616,139.694,148.129,137.831,147.666,
0,495.748,501.046,358.24,360.138,306.926,291.573,323.938,268.65,278.683,252.109,243.362,233.988,245.055,236.487,228.056,221.502,208.745,219.713,209.988,207.815,221.222,216.656,205.23,199.423,201.41,184.995,184.093,182.163,181.314,179.224,180.51,174.969,166.749,165.076,165.872,162.927,158.366,157.515,161.282,158.093,155.917,154.636,153.952,153.688,153.083,151.148,150.305,148.199,146.971,146.151,155.181,153.088,148.096,153.953,156.174,140.283,139.007,153.687,146.634,144.474,143.268,150.76,141.03,139.036,147.587,136.374,143.416,141.671,142.772,141.475,133.14,134.173,132.534,131.926,139.875,139.616,130.868,129.368,129.989,135.813,134.754,133.186,131.767,126.557,127.082,131.446,126.542,125.422,128.485,124.672,128.938,124.68,127.243,122.718,122.291,128.608,127.572,126.877,121.41,127.599,
0,455.703,426.345,386.334,377.055,326.538,286.871,355.936,325.477,318.977,286.134,276.444,277.236,264.517,237.363,242.177,233.414,230.032,223.149,232.258,223.897,216.726,192.235,197.125,201.635,199.624,196.204,195.254,184.931,195.009,178.359,184.338,179.62,177.936,180.014,177.707,173.647,179.695,189.84,177.293,180.59,169.102,177.763,174.322,181.073,178.168,175.734,173.234,170.442,168.658,165.458,160.678,160.288,158.185,153.434,155.615,158.942,162.898,161.826,159.273,156.737,148.511,160.716,145.278,144.97,157.093,156.14,156.175,155.584,156.668,155.931,134.83,157.012,156.186,154.205,152.943,128.505,151.55,149.874,128.897,128.897,146.257,144.565,125.709,129.27,141.159,141.159,140.147,127.711,140.458,127.979,138.904,138.246,137.117,137.107,126.026,135.959,134.753,135.135,134.006,121.715,
0,634.559,359.338,374.255,346.627,284.683,269.81,247.365,224.204,220.639,246.209,238.86,242.777,227.104,220.579,212.108,198.445,196.561,199.045,192.029,186.641,186.282,177.742,177.375,172.712,183.231,179.134,174.771,172.989,166.743,166.814,186.641,167.562,176.352,171.272,177.175,174.764,165.123,170.809,174.18,175.752,174.534,173.226,170.648,170.636,169.972,168.584,166.973,164.294,164.835,159.598,160.138,159.084,156.141,155.789,154.33,152.024,155.133,146.91,146.17,144.938,149.934,147.873,145.74,144.677,144.628,142.529,143.398,142.111,144.511,145.051,143.1,141.874,140.16,140.805,139.544,138.935,136.427,134.897,135.411,133.507,134.302,135.126,134.49,134.457,134.911,129.915,135.515,134.546,133.401,132.471,131.641,130.452,134.26,134.423,133.671,132.471,132.91,131.742,130.501,129.496,
0,681.991,400.485,351.811,363.795,367.222,374.807,342.053,316.765,285.407,248.375,246.36,254.366,273.131,239.255,247.051,232.751,214.358,213.937,204.134,198.573,204.524,193.91,199.74,191.538,185.001,180.344,177.917,182.133,177.031,176.124,172.705,168.586,164.683,160.188,157.622,158.825,160.029,156.791,158.253,159.959,158.011,160.168,158.511,154.331,153.458,150.643,154.664,151.813,148.725,145.751,145.48,144.547,146.118,140.505,144.187,141.999,142.966,144.839,142.815,141.627,139.872,138.068,140.012,138.526,139.972,139.696,143.584,138.775,144.798,144.364,136.027,140.748,139.341,139.606,140.523,143.739,132.377,140.904,142.738,135.961,143.821,142.783,141.53,140.25,138.787,139.662,138.641,137.505,136.467,135.039,135.839,134.538,133.698,133.069,127.472,133.653,127.352,133.597,133.847,133.214,
0,530.171,449.571,423.416,338.604,337.024,312.883,288.588,284.523,279.996,286.085,278.025,231.072,265.58,249.604,236.992,223.676,216.059,211.791,204.469,194.061,203.246,196.262,189.735,192.261,183.691,194.232,189.195,183.073,177.554,173.476,189.265,190.787,189.016,168.286,164.882,179.093,160.879,161.756,168.224,164.286,160.392,156.857,154.346,152.52,150.38,151.282,148.783,146.898,147.635,150.104,154.805,154.559,152.721,144.178,148.548,147.238,147.002,146.793,144.885,138.712,149.096,144.069,147.285,139.778,144.597,142.928,143.536,144.128,150.421,151.44,153.481,152.324,151.248,149.957,148.414,147.556,146.314,134.264,143.116,143.795,142.467,140.971,139.605,138.384,137.818,136.588,135.353,133.941,135.002,135.198,132.889,137.098,136.031,134.787,134.907,132.819,132.346,132.477,133.766,130.539,
0,458.739,473.836,363.87,307.592,360.085,332.295,296.805,282.513,280.372,372.779,275.646,289.499,303.959,252.972,239.74,231.953,229.131,255.961,208.123,235.444,224.99,218.74,202.097,194.414,208.691,194.858,188.058,190.619,191.555,190.096,181.818,182.667,180.779,177.435,180.518,170.284,172.782,169.652,166.419,166.528,162.78,162.671,161.947,163.417,158.316,156.551,160.416,155.632,156.655,151.012,154.279,151.712,151.936,154.841,152.675,150.003,150.169,165.761,148.026,146.594,145.001,144.193,161.031,142.742,145.682,144.152,155.145,148.213,146.349,150.275,143.134,147.214,145.929,144.795,143.296,142.72,140.272,138.987,138.322,135.959,136.151,135.536,137.378,135.589,134.548,133.282,134.781,137.247,136.858,135.669,132.71,132.894,131.887,129.833,129.423,129.691,127.227,127.783,125.59,127.511,
0,424.498,320.691,373.098,335.503,302.358,328.793,293.836,269.277,260.566,246.452,229.41,224.242,214.975,211.406,211.496,203.962,208.769,210.287,208.021,205.1,217.878,209.3,200.375,199.224,199.926,193.688,187.323,191.146,198.605,193.022,192.82,188.51,189.526,185.417,181.968,189.964,188.699,187.211,183.505,179.187,175.044,174.883,171.309,168.182,164.551,161.618,161.723,158.433,156.169,156.74,153.778,155.025,153.051,159.177,160.834,158.713,157.733,156.393,155.081,152.874,150.613,152.156,151.038,149.586,149.38,151.254,149.753,148.754,147.446,145.945,144.281,143.033,141.623,142.905,142.428,142.224,140.807,145.697,146.004,145.476,143.831,143.414,142.082,140.45,141.996,140.401,140.718,139.372,137.839,137.854,139.044,138.018,136.821,136.021,134.907,135.458,134.661,134.991,134.892,134.198,
