nbgenome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,500,500,500,500,500,500,500,500,239,160,108,80,65,59,48,42,38,35,25,20,19,17,17,17,16,16,14,13,12,10,10,8,6,6,6,6,5,5,5,5,5,4,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,229,140,100,80,62,51,43,40,36,34,25,21,19,16,16,15,13,13,11,11,10,10,9,9,8,5,5,5,5,5,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,243,147,100,81,66,58,50,43,38,34,21,17,15,12,11,10,7,7,7,6,6,6,6,6,6,6,6,6,5,5,5,5,5,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,221,129,99,79,68,60,47,44,39,34,23,23,21,19,18,16,15,14,14,13,12,12,11,11,11,11,10,10,10,9,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,227,141,111,91,69,61,51,44,42,40,25,22,19,18,17,15,14,11,10,9,9,9,8,8,7,7,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,229,148,109,80,66,56,47,44,43,40,27,25,20,19,16,15,12,11,8,8,8,8,6,6,6,6,6,6,6,6,6,5,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,225,131,95,69,59,49,43,36,35,32,22,17,15,14,14,13,11,9,8,8,8,8,8,8,8,7,7,7,4,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,227,140,101,84,70,57,50,41,39,39,26,23,21,19,17,14,13,12,9,8,7,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,224,137,104,73,59,47,40,33,34,27,19,17,16,14,14,14,13,12,11,11,11,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,241,140,99,83,67,57,51,47,45,39,25,22,19,19,17,16,13,13,10,11,11,9,9,8,8,8,8,7,7,5,5,5,5,5,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,222,141,108,92,74,67,60,53,48,41,27,25,21,17,15,13,12,10,10,10,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
500,500,500,500,500,500,500,500,500,232,143,107,85,71,63,50,38,36,35,23,18,14,13,12,12,12,12,12,12,9,7,8,8,7,7,6,6,6,6,6,5,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,234,154,112,98,78,69,58,53,47,42,27,26,22,18,16,12,13,11,10,10,10,10,8,8,8,8,7,6,6,6,6,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,236,141,105,84,72,63,54,48,41,37,29,26,23,22,21,18,17,13,13,11,9,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,213,131,95,75,65,54,52,43,37,34,27,25,24,23,22,20,18,17,16,16,15,13,13,12,12,10,8,8,8,8,8,6,5,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,234,146,109,83,73,59,52,45,42,40,32,28,26,25,24,20,17,14,14,12,11,9,9,7,6,5,5,5,5,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,220,129,99,74,61,56,48,43,40,35,25,23,17,16,14,14,13,13,13,13,12,11,10,10,8,8,8,7,7,6,6,6,5,5,5,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,253,147,111,89,76,67,59,55,51,46,28,24,19,18,16,16,14,13,9,9,7,7,7,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500,500,500,500,500,500,500,500,500,240,141,101,84,69,68,56,50,45,42,29,27,25,19,18,17,13,11,11,10,10,9,8,8,8,8,8,7,7,7,7,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
500,500,500,500,500,500,500,500,500,217,138,104,82,64,58,51,44,42,39,23,17,16,16,14,11,11,10,10,9,9,8,6,6,5,5,5,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,212,129,94,73,63,55,52,43,43,37,28,21,20,17,14,13,13,13,12,11,11,9,9,6,5,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,223,128,93,77,64,53,51,46,45,39,28,26,22,21,16,12,12,10,8,8,8,8,8,8,7,7,6,6,6,6,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,231,131,94,79,59,50,44,40,37,33,27,22,18,15,13,9,10,10,9,9,8,7,7,6,6,6,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500,500,500,500,500,500,500,500,500,239,144,107,89,73,68,57,54,48,46,30,23,21,20,19,19,16,12,11,11,9,9,9,9,9,8,7,7,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2
500,500,500,500,500,500,500,500,500,221,140,102,75,62,53,47,42,39,37,25,23,21,19,16,16,14,12,10,10,10,9,9,8,8,8,8,8,8,8,7,7,7,6,6,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
500,500,500,500,500,500,500,500,500,240,126,98,79,66,57,51,45,43,38,27,25,22,21,20,16,13,11,9,9,8,8,8,4,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,245,145,100,79,65,53,50,43,37,34,22,19,13,12,10,9,9,7,7,6,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2
500,500,500,500,500,500,500,500,500,239,135,104,77,64,55,48,40,35,32,17,16,13,11,10,8,8,7,7,7,7,6,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2
500,500,500,500,500,500,500,500,500,226,140,109,87,74,62,54,46,43,43,26,22,20,18,16,15,13,10,9,8,8,7,6,3,3,3,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,236,137,102,80,65,62,52,49,41,33,23,19,18,15,15,14,12,9,8,8,8,8,8,8,5,5,5,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,238,153,110,92,77,68,56,52,48,44,23,22,20,20,16,15,12,11,11,9,9,7,7,6,6,6,6,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
500,500,500,500,500,500,500,500,500,227,140,99,81,70,60,53,45,42,40,28,25,23,18,15,14,13,13,13,12,11,11,11,10,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
500,500,500,500,500,500,500,500,500,247,145,109,84,73,65,58,55,53,50,28,25,23,20,19,14,11,10,10,8,8,7,7,7,7,6,5,5,5,5,5,4,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
