pool size max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,29.5,27.3333,24.75,25,24.3333,22.8571,21.5,20.6667,20.8,19.6364,19.6667,19.3077,18.9286,18.6667,19.75,19.6471,19.5556,18.8421,19.05,19.1905,19.0909,19.3478,19.375,19.08,19.0385,18.6667,18.4643,18.1724,18.5333,18.8065,18.5938,18.5152,18.5588,18.4857,18.5,18.4054,18.4211,18.2821,18.125,17.9024,17.9524,18.0233,18.1818,18.3556,18.413,18.5532,18.7292,18.5714,18.78,18.5882,18.4615,18.4528,18.3519,18.7636,18.7143,18.6491,18.6379,18.5763,18.4833,18.3279,18.3548,18.254,18.1562,18.3385,18.5909,18.403,18.4706,18.3478,18.4143,18.2676,18.3889,18.4521,18.3919,18.0133,18.3816,18.4416,18.0513,18.3291,18.2875,18.1235,18.4268,18.3253,18.2619,18.2471,18.3605,18.2414,18.375,18.382,18.3778,18.4286,18.5435,18.4301,18.3617,18.3158,18.2812,18.3299,18.2653,18.2323,18.23
18.7647,18.4615,18.1698,17.9074,17.6364,17.3929,17.2807,17.3966,16.8136,16.9667,16.5902,16.5484,16.619,16.5312,16.6308,16.5455,16.4478,16.3824,16.3768,16.3429,16.3099,16.375,16.3288,16.3784,16.5333,16.5,16.5584,16.6282,16.5316,16.4625,16.4938,16.4512,16.7229,16.7738,16.8824,16.8256,16.8506,16.8636,16.8652,16.8222,16.8571,16.9891,16.9785,16.9468,17.0421,17.0312,17.0515,17.0204,17.101,17.1,17.1584,17.2353,17.1845,17.1442,17.1333,17.0943,17.1682,17.1389,17.1193,17.1364,17.1622,17.1696,17.1504,17.2632,17.287,17.3017,17.359,17.4068,17.3697,17.45,17.438,17.4426,17.4797,17.5484,17.48,17.4206,17.5669,17.5703,17.5271,17.6308,17.5725,17.5455,17.5188,17.4701,17.563,17.5956,17.6131,17.6159,17.6763,17.6143,17.6809,17.7042,17.7133,17.7014,17.8207,17.7877,17.7755,17.8581,17.906,17.9667
16.4605,16.3766,16.4231,16.3038,16.175,16.0617,15.9512,15.8675,15.8095,15.7412,15.7209,15.7586,15.7955,15.7753,15.7444,15.8132,15.913,15.9355,15.9574,15.9368,15.8958,15.8247,15.8469,15.8384,15.86,15.8614,15.8235,15.7864,15.8173,15.9048,15.8113,15.8411,15.8519,15.8257,15.7909,15.8378,15.8839,15.9469,15.886,15.9652,15.9224,15.9316,15.8814,15.8739,15.9167,15.9008,15.9098,15.9837,15.9677,15.928,15.9286,15.9055,15.9844,16.0233,16.0231,16.084,16.0909,16.1203,16.097,16.1037,16.0588,16.1606,16.2029,16.2878,16.2857,16.2837,16.3239,16.3636,16.3194,16.3103,16.3562,16.3197,16.4392,16.3758,16.3933,16.3841,16.4276,16.4967,16.5,16.4645,16.4615,16.5096,16.519,16.522,16.5688,16.6087,16.5988,16.6626,16.6829,16.703,16.747,16.7006,16.7083,16.7692,16.7882,16.7778,16.814,16.8439,16.8333,16.8514
15.6705,15.5843,15.5333,15.4615,15.2935,15.2258,15.1383,15.1053,15.1354,15.2165,15.1531,15.1212,15.08,15.0792,15.0392,14.9709,14.9615,14.9429,15.0283,15.0374,15.0278,15.055,15.0636,15.036,15.0714,15.0708,15.0789,15.1565,15.1897,15.2308,15.2627,15.2521,15.35,15.3802,15.459,15.5528,15.621,15.648,15.6032,15.6535,15.7266,15.7364,15.7615,15.7786,15.8788,15.9248,16.097,16.0667,16.125,16.1533,16.1304,16.1367,16.2214,16.383,16.4155,16.5664,16.5278,16.6207,16.6575,16.6395,16.6419,16.6174,16.6333,16.6954,16.6974,16.6275,16.5974,16.6516,16.7628,16.6943,16.6582,16.6918,16.6625,16.6211,16.5494,16.5644,16.5976,16.5697,16.512,16.5449,16.5,16.5444,16.5235,16.5029,16.4884,16.4798,16.5057,16.4629,16.4318,16.435,16.5112,16.4916,16.4889,16.4586,16.4286,16.3716,16.3424,16.2919,16.3011,16.2727
15.2872,15.3158,15.3229,15.3711,15.3571,15.2828,15.23,15.3069,15.2451,15.1262,15.125,15.1238,15.0755,15.0187,15.0463,14.9908,15.0636,15.0901,15.1071,15.0973,15.0702,15.0783,15.2069,15.2222,15.161,15.1849,15.275,15.2231,15.2295,15.2927,15.3387,15.432,15.4365,15.4094,15.4375,15.5349,15.5462,15.5725,15.6439,15.7444,15.7985,15.8593,15.9338,15.9635,16,16.0216,16.05,16.0355,16.0352,15.979,16.0139,16,16.0479,15.9932,15.973,15.9463,15.9333,15.8675,15.9605,15.9673,15.987,16.0839,16.109,16.172,16.2215,16.2453,16.2312,16.205,16.1975,16.2147,16.189,16.2848,16.3133,16.3114,16.2738,16.2367,16.2118,16.2515,16.2674,16.3064,16.4138,16.3486,16.3125,16.2768,16.2247,16.2346,16.1722,16.1768,16.2253,16.2077,16.1793,16.2486,16.2527,16.2246,16.266,16.2963,16.3526,16.3508,16.3698,16.3834
15.3196,15.2245,15.1414,15.14,15.0594,15.0392,14.9612,14.8846,14.7714,14.6792,14.6449,14.6389,14.5963,14.6364,14.6757,14.6696,14.6991,14.7632,14.8522,14.8707,14.8632,14.8559,14.8487,14.8833,14.8678,14.9426,14.9837,14.9919,15.096,15.0873,15.1654,15.0781,15.062,15.0769,15.0687,15.0758,15.1203,15.194,15.2074,15.2721,15.2628,15.2464,15.3309,15.3357,15.3972,15.4014,15.4266,15.4444,15.5034,15.4863,15.5918,15.5811,15.6376,15.6267,15.6093,15.6711,15.6471,15.6494,15.6774,15.6603,15.6752,15.7025,15.6855,15.7,15.8261,15.8457,15.865,15.9146,15.9939,15.9639,16.0479,16.0298,16.0414,15.9647,15.9474,16.0407,16.0231,16.046,16.04,16.0227,16.0791,16.0506,16.0838,16.1333,16.105,16.1209,16.1311,16.1685,16.1838,16.2312,16.2406,16.2447,16.2169,16.1947,16.1518,16.1094,16.1554,16.1753,16.1744,16.2143
15.2727,15.24,15.1881,15.1275,15.0485,14.9712,14.9619,14.8868,14.8318,14.75,14.8349,14.8636,14.9189,14.8482,14.8496,14.7719,14.7913,14.7759,14.7607,14.8644,14.8739,14.8167,14.9008,14.9262,14.8862,14.9355,14.888,14.8651,14.8504,14.8672,14.8605,14.9462,14.9695,15.0379,15.1053,15.0821,15.1704,15.1471,15.2263,15.2536,15.3165,15.3429,15.3546,15.331,15.3497,15.4722,15.5034,15.5,15.5442,15.6824,15.7383,15.78,15.9272,15.9737,15.9412,16,15.9871,16,15.9745,16.1139,16.0503,16.1062,16.0932,16.1049,16.0552,16.0488,16.0485,16.0542,16.0419,16.1548,16.2012,16.1588,16.1345,16.1802,16.2081,16.1782,16.2571,16.1989,16.1695,16.1629,16.1061,16.1389,16.1381,16.0989,16.1639,16.2391,16.2324,16.2097,16.1872,16.1702,16.164,16.1737,16.2513,16.2552,16.3109,16.2938,16.3333,16.3469,16.4061,16.4192
15.2,15.2079,15.2059,15.2136,15.1827,15.1619,15.0943,15.0093,15,14.9541,14.8818,14.7928,14.7768,14.8053,14.7895,14.7391,14.7586,14.7607,14.7966,14.7227,14.6917,14.7686,14.8033,14.7886,14.8548,14.88,14.8889,14.9134,14.9297,14.8992,14.9846,15.1221,15.1818,15.2556,15.3955,15.4963,15.5074,15.5474,15.6884,15.6619,15.65,15.6525,15.6901,15.6503,15.625,15.6,15.5685,15.517,15.5203,15.4564,15.4,15.3311,15.3553,15.3203,15.3312,15.3613,15.3718,15.4586,15.462,15.434,15.4437,15.5217,15.4877,15.5031,15.4451,15.4182,15.4157,15.479,15.4762,15.5266,15.5706,15.5673,15.5523,15.526,15.5287,15.5429,15.5057,15.4915,15.5056,15.4972,15.5111,15.4862,15.5,15.5519,15.5543,15.5081,15.5376,15.5829,15.5691,15.6243,15.5737,15.5602,15.526,15.487,15.5258,15.5231,15.5459,15.6345,15.6414,15.6834
15.23,15.1485,15.0294,14.932,14.8462,14.7524,14.7075,14.7196,14.713,14.6789,14.5909,14.5946,14.625,14.6195,14.6667,14.6609,14.7241,14.6752,14.661,14.6639,14.6667,14.6529,14.7131,14.7642,14.7661,14.768,14.8095,14.9134,14.9453,14.9612,14.9615,15.0305,15.1439,15.1805,15.1343,15.237,15.1912,15.2336,15.2681,15.2662,15.25,15.3972,15.4859,15.4685,15.4861,15.4621,15.5479,15.5578,15.5676,15.5839,15.5733,15.596,15.6184,15.6013,15.6623,15.7032,15.75,15.8408,15.7975,15.7799,15.8063,15.8012,15.8519,15.8466,15.8598,15.8909,15.9036,15.9281,15.9762,16.0237,16.0588,16.0643,16.1453,16.185,16.2701,16.2629,16.2443,16.2486,16.2584,16.2961,16.3,16.2928,16.3516,16.388,16.4348,16.5189,16.5806,16.5668,16.5479,16.6085,16.6368,16.623,16.5938,16.5492,16.5722,16.5846,16.5969,16.6142,16.5859,16.608
15.29,15.3168,15.2843,15.2621,15.2115,15.1714,15.1132,15.1402,15.1204,15.0642,15.0545,15.0811,15.0804,15.0796,15.0088,15.0174,15.0086,15.0256,15,14.9412,14.9083,14.8512,14.8197,14.8211,14.879,14.92,14.873,14.937,14.8828,14.845,14.8462,14.9695,14.9242,14.9098,14.8881,14.9407,14.9926,14.9562,14.9855,14.9496,14.9857,15.0071,14.9789,14.979,15.0417,15.0345,15.0068,14.9728,14.9865,15.0604,15.1267,15.0993,15.0658,15.0392,15.0714,15.1871,15.2244,15.2866,15.4051,15.434,15.5813,15.559,15.5679,15.6748,15.6707,15.7576,15.7711,15.7425,15.7262,15.7041,15.6824,15.7368,15.7093,15.7052,15.7069,15.7429,15.733,15.7627,15.7921,15.7654,15.75,15.7569,15.7198,15.7596,15.788,15.8216,15.871,15.8289,15.8883,15.8519,15.8316,15.7644,15.7188,15.7513,15.7474,15.7385,15.7653,15.7665,15.8636,15.8844
15.18,15.1089,15.0392,15.0583,15.0096,14.8762,14.8302,14.9159,14.9722,14.9725,15,15.0811,15.1161,15.1504,15.1228,15.0783,15.0431,14.9915,15.0847,15.0924,15.0167,15,14.9672,15.0244,15,15.096,15.0714,15.1732,15.3203,15.3411,15.2923,15.3359,15.3788,15.406,15.4328,15.4667,15.4706,15.4745,15.6014,15.5612,15.4786,15.4468,15.4085,15.3986,15.4514,15.4138,15.6712,15.6259,15.5946,15.5369,15.4667,15.4238,15.375,15.3987,15.4545,15.5419,15.5705,15.5414,15.5316,15.5975,15.6062,15.6398,15.5926,15.5767,15.6463,15.6485,15.6386,15.6048,15.6012,15.6331,15.6647,15.731,15.686,15.6936,15.7241,15.8171,15.8068,15.8305,15.9326,15.8883,15.8444,15.8232,15.8077,15.7978,15.7609,15.7676,15.7849,15.7914,15.8191,15.7778,15.8053,15.822,15.9219,15.9378,15.9278,15.959,15.9898,16.0102,16.0051,16
15.26,15.3069,15.2647,15.2816,15.2596,15.2667,15.2547,15.243,15.1667,15.1193,15.0182,15,14.9286,14.9115,14.9035,14.8957,14.9741,14.9487,15,14.9664,14.9917,15.0331,15.0164,14.9675,14.9355,14.984,15.0873,15.0709,15.1016,15.1783,15.1769,15.1985,15.2576,15.2932,15.3433,15.3926,15.4265,15.4307,15.413,15.4748,15.5714,15.5532,15.5282,15.5105,15.5069,15.6966,15.7055,15.6735,15.6554,15.6577,15.6933,15.702,15.6776,15.6275,15.6234,15.7097,15.8269,15.8726,15.8544,15.8805,15.9313,15.9317,15.8827,15.8466,15.9085,15.8727,15.8554,15.8443,15.9048,15.9231,16,16.0234,16.0349,16.1445,16.1724,16.1829,16.2727,16.2825,16.2865,16.2458,16.2111,16.2044,16.2692,16.2678,16.25,16.2378,16.3118,16.4011,16.4362,16.4233,16.3947,16.4031,16.3854,16.4041,16.3505,16.3282,16.301,16.335,16.3182,16.2613
15.26,15.1881,15.1569,15.0388,15.0192,14.9429,14.9245,14.8598,14.7315,14.6606,14.6636,14.7477,14.7679,14.7345,14.7807,14.7739,14.7414,14.7094,14.7034,14.6723,14.65,14.6281,14.6148,14.5854,14.6048,14.624,14.6746,14.7402,14.7734,14.814,14.8615,14.8321,14.8333,14.9173,15.0299,15.0296,15.0074,15.0146,15.0652,15.1583,15.2143,15.1844,15.2042,15.1469,15.1389,15.2552,15.2466,15.2313,15.1959,15.2013,15.2,15.1457,15.1513,15.1176,15.1104,15.1097,15.1987,15.1656,15.1519,15.1195,15.0813,15.0559,15.0494,15.0859,15.1098,15.0727,15.0904,15.0599,15.0417,15.0296,15.0882,15.1345,15.0756,15.0867,15.092,15.1257,15.1193,15.113,15.1854,15.2235,15.2333,15.2376,15.2418,15.2404,15.2283,15.2216,15.2097,15.2193,15.266,15.3175,15.3368,15.288,15.2969,15.285,15.3196,15.3026,15.3316,15.3604,15.404,15.3769
