fitness max
56.9833,58.6482,59.1921,59.3754,59.5713,59.6876,60.185,60.7415,61.1742,63.346,59.3602,57.1825,54.1657,51.8548,49.9294,47.9437,47.9267,45.7366,45.3857,43.2694,41.4581,40.6659,39.7098,41.6058,40.1088,38.6984,37.8524,37.1262,36.6536,35.4958,35.4643,34.8585,34.8046,34.9244,34.4146,33.8376,33.8881,34.1384,33.8981,33.6066,33.4693,33.2662,32.8497,32.7547,32.5972,32.2784,31.7766,31.302,31.2422,31.4434,31.0398,31.2252,30.8305,31.2295,31.059,30.5667,30.9487,30.8158,30.9916,31.4476,31.336,31.2763,31.1035,30.8036,30.9773,30.8,31.186,31.0065,31.0212,31.0613,30.9364,31.2354,31.0337,30.8323,30.8485,31.6227,31.5214,31.7478,31.406,31.271,31.3416,31.7087,32.2188,31.9344,31.6446,31.6399,31.8515,31.6786,31.4024,31.2931,30.9688,31.6099,32.29,31.4349,31.5403,31.5214,31.7795,31.7764,31.9167,31.6119,
48.9881,56.1359,57.826,58.0831,62.8053,58.3975,64.0039,63.2619,62.6859,62.2299,59.2155,55.687,50.7118,52.2823,50.1099,49.703,47.7307,43.1491,43.3508,41.1972,41.9912,40.6227,39.8197,38.7212,39.743,38.4773,37.4101,36.5578,35.8128,37.4255,34.7135,36.6032,36.1598,36.0409,35.8287,35.9212,35.4684,35.3432,35.4497,33.3129,35.0138,32.7924,34.3157,33.9618,33.5863,32.9375,32.8363,32.4179,33.3935,33.9092,33.3744,32.7884,32.6201,33.3367,32.8976,32.3196,33.5505,33.5838,33.0905,32.6223,32.8282,33.5407,33.9087,33.4636,32.9596,32.9994,33.1561,33.0198,32.5677,32.9138,32.4634,32.4382,32.6198,33.0663,32.9823,32.9636,33.2573,33.7683,33.1493,35.7655,36.2614,36.5002,33.8149,37.1536,36.8698,33.9779,34.6195,35.9141,35.5634,35.6622,35.4364,35.1607,35.2737,34.9179,34.5514,34.5803,34.2571,34.0022,32.9766,34.1061,
60.4201,66.1074,67.8644,68.9272,68.7258,69.3313,70.9418,62.3252,72.1496,61.9692,59.9188,55.6924,62.9057,60.1296,58.6157,56.9327,54.711,53.4152,48.3369,51.9711,51.3318,43.0244,49.5473,48.4869,47.0311,46.1293,45.423,43.9531,43.7104,43.1769,39.3271,42.4759,41.3818,40.7011,40.4385,39.4369,39.1852,40.8817,38.6826,39.7742,40.0793,40.0025,39.2338,37.4255,38.3936,37.8822,37.7392,35.4636,36.9745,37.4467,37.197,37.3744,37.4196,36.8318,36.2127,36.3131,35.7433,35.3354,32.6541,35.431,35.5899,35.0788,34.5481,34.0996,34.2245,34.4875,34.0118,33.5291,33.248,33.2704,33.4421,33.1871,32.8574,33.2076,33.177,32.6094,32.5908,32.4967,32.5279,32.7494,31.7187,32.4339,32.4095,32.1732,31.8417,32.0858,32.445,32.3191,32.1376,32.4726,32.3015,32.5265,32.2992,32.0167,32.2433,32.4516,32.4578,32.4053,32.2312,32.0223,
63.9111,65.9451,58.1208,55.3123,71.9832,62.232,72.538,66.4747,67.9115,69.1355,67.3419,67.2604,55.9171,61.0806,53.452,51.7004,52.441,47.2579,49.2699,47.0571,45.2874,43.3413,42.0485,41.9235,41.8562,41.9003,41.5384,41.3706,36.5157,36.444,35.9357,41.013,41.1947,41.1426,41.157,34.2437,40.2846,39.3257,38.6642,39.6658,39.0499,38.4269,37.5859,37.5993,37.559,37.8843,37.9714,37.2117,37.1907,36.5937,36.7145,36.0819,35.4437,34.8405,34.253,34.6129,34.9012,34.6118,34.121,33.5862,33.065,32.6164,33.1132,33.0648,33.0676,33.2514,33.3652,32.1281,32.6394,32.8119,33.0444,33.0841,33.0626,32.8968,33.4273,33.4339,33.1617,33.2279,33.2807,33.3357,33.268,34.0719,33.79,34.1901,34.0923,34.2752,33.5589,34.2222,33.9019,34.0792,34.2393,34.1748,33.8825,33.5512,33.6155,33.7004,33.398,33.1434,33.2578,33.0023,
63.7259,66.6589,65.5564,67.6438,67.7776,67.9901,68.5623,68.967,68.861,72.3857,72.9985,68.2923,63.4172,60.2648,56.8225,53.6077,52.7961,51.9385,50.4185,47.9181,49.1119,47.9166,47.3733,46.7698,46.3023,44.0473,43.0458,42.0194,41.5037,43.2045,41.9791,40.1781,41.8184,41.2913,40.9736,40.8501,40.3268,40.1359,39.239,39.0584,39.4118,39.4408,38.6206,38.7883,38.1056,37.306,36.7517,36.715,37.0285,37.2704,36.7545,36.4419,36.47,36.097,35.9715,35.4276,35.193,35.3896,35.4942,35.1793,35.2985,35.3926,35.5907,33.6825,36.4227,35.2746,36.3963,36.2674,34.5329,35.7613,36.09,35.6609,35.3084,34.96,34.6222,34.4479,34.5653,34.281,34.5536,34.2573,34.3216,34.1283,33.8534,33.5323,33.3183,33.1414,34.1113,34.3302,34.0885,33.8128,33.9483,33.7694,33.8742,34.0235,33.7996,34.092,33.9781,33.7163,33.5438,33.3768,
62.4867,65.1511,65.4377,66.2305,69.0786,65.9964,69.5139,68.8054,63.4907,68.4749,62.7395,60.0731,56.4761,53.4939,48.3247,47.8683,47.2451,44.7624,39.8351,42.0388,42.2265,40.5767,35.6918,38.5496,37.1936,37.6594,36.5313,35.7399,35.8551,36.273,35.2181,35.5367,34.5279,34.2896,35.9851,34.2602,34.4507,34.5294,33.9281,34.1946,34.615,33.9084,34.1146,33.5153,33.2141,33.3851,33.9237,33.5319,33.2321,32.8253,33.0829,33.6957,33.415,33.5565,32.6942,34.1162,34.2305,33.7535,33.1884,32.9272,33.3178,32.4238,32.933,32.7406,33.7884,33.5066,33.161,32.7713,32.5428,32.6991,32.3254,32.1445,32.2189,31.9014,31.5231,32.6499,32.5091,32.1416,31.8645,31.6101,31.8133,31.4368,31.2234,31.5009,31.3625,31.0369,31.4418,31.3491,31.0426,31.2493,31.226,31.2628,31.3755,31.7227,31.9384,32.4327,32.3219,32.4192,32.75,32.5096,
53.4299,50.4329,53.6856,55.7434,57.9372,60.0873,55.212,62.9579,63.9347,52.6031,59.6458,47.2658,46.0343,51.0891,48.0693,45.9876,45.0211,43.9834,42.8169,42.1626,40.4405,38.9872,37.3837,38.1927,37.2731,36.0621,35.9853,37.3696,36.2988,36.679,37.327,36.7477,37.65,35.7134,35.0466,37.053,37.7857,37.1813,36.4798,36.4952,35.7258,34.9365,35.3369,32.462,37.4456,36.7453,37.3928,36.9706,37.1041,36.4697,36.0421,36.3237,36.2797,35.8451,35.2836,35.3312,35.2044,35.3116,35.0502,35.3342,35.4591,35.7598,35.3338,34.8329,34.316,34.2767,34.4923,34.58,34.1474,33.8029,33.957,33.7973,33.4996,33.8174,33.5897,33.3613,33.2895,33.5307,33.6159,33.9032,34.555,35.2042,35.2734,33.7039,34.9683,34.6344,34.3278,33.9749,34.1571,34.6491,34.5617,34.3528,34.3626,34.5471,34.5856,34.7064,34.4048,33.5065,34.5024,34.1779,
55.9788,68.4208,58.9858,69.3606,60.831,61.1597,61.4431,73.107,85.1843,83.603,77.4708,71.2754,66.3698,61.9941,58.2852,55.2844,45.5563,51.487,50.7339,50.9336,41.5617,48.7425,48.0285,47.1765,39.8319,38.7068,37.4847,43.6137,43.1185,41.9743,42.4833,35.148,42.412,34.4042,42.0296,41.0418,40.0376,40.2138,35.0634,39.3154,38.4269,38.494,37.742,34.0559,34.5287,36.5507,35.8883,35.5089,34.843,35.6192,34.967,34.8505,34.9089,34.8313,34.3372,33.8757,34.1599,33.6194,33.0548,32.7962,33.2029,33.9743,34.862,34.5263,33.3681,34.2866,33.9507,34.3035,32.8886,32.4977,32.1371,32.8436,33.0012,33.0664,32.9071,33.0923,33.2394,32.9916,33.246,32.9205,32.7425,33.0215,33.1886,32.3925,33.5922,33.7328,32.5734,33.6025,33.7382,33.4552,31.9677,32.8062,33.1055,33.0442,32.8136,33.258,32.9478,32.363,33.352,31.8204,
57.8318,56.425,62.2897,58.7792,64.8412,59.381,65.2393,59.8752,64.4966,61.148,57.182,55.3956,52.3356,50.1201,49.3935,46.6587,45.1664,44.6284,43.6865,44.0055,42.4313,40.6328,40.3659,39.5742,39.0686,38.5976,38.9648,38.7426,38.6346,37.6612,36.8446,39.091,39.299,37.2844,38.6601,37.7037,37.0731,37.4201,36.6904,37.5114,36.8804,36.3287,36.6892,36.9964,37.0105,36.4301,36.7936,35.1049,35.6242,35.115,34.5079,34.2117,34.3175,35.1008,34.6253,34.2554,34.4622,34.1291,34.9986,34.9492,34.5833,34.7674,34.0165,34.7701,34.9638,34.7169,33.4925,34.192,34.0341,34.0388,33.6257,33.5433,33.1451,32.7738,32.9613,32.6063,32.9253,32.794,32.6066,32.2509,31.9994,32.13,32.8939,33.1787,33.5246,33.1739,33.0124,33.1407,33.2135,32.956,32.8611,33.104,33.1713,33.3864,33.5028,33.0168,32.5854,32.5093,32.7942,32.5217,
52.9373,61.0417,61.7234,62.5385,67.2391,68.1959,68.4779,62.457,63.8483,65.1412,65.7043,61.5819,56.5928,52.8863,53.6547,47.6377,45.4722,48.917,44.0059,45.481,43.9756,42.5138,43.0445,41.6298,41.5368,40.9861,42.0184,40.8573,37.8319,38.562,37.63,37.1999,37.7466,36.7919,37.3354,35.2028,34.6396,36.5203,34.2375,34.2417,36.088,34.3198,33.5447,37.0641,33.9505,36.9171,33.5119,34.6558,37.3864,34.4871,35.4398,37.6103,36.2749,36.4599,35.9036,36.1332,34.6387,35.0408,34.5863,35.1228,34.2862,34.1449,35.2754,34.4056,33.92,35.6221,36.0648,36.4424,35.9289,36.1428,35.0019,35.1333,34.7158,35.3835,35.066,35.6252,34.0399,35.4121,34.1302,34.8399,34.4929,34.4649,34.1013,33.9359,33.5867,33.5274,33.3986,33.0584,34.3308,34.1731,33.868,33.6107,33.9526,33.7599,33.5132,33.3734,33.0388,33.9388,32.6993,33.004,
