Pool size
13,11.5,10.6667,9.75,9.4,8.83333,8.42857,8.125,7.77778,7.5,8.09091,8.5,9,9.21429,9.53333,9.75,10.1176,10.2222,10.5263,10.65,10.9048,10.9545,11.087,11.25,11.4,11.4615,11.6667,11.8214,12.0345,12.1333,12.129,12.2812,12.3939,12.5588,12.6857,12.7222,12.8378,12.8684,12.9487,13.05,13.122,13.2381,13.3488,13.3864,13.4,13.5,13.5106,13.5417,13.5918,13.68,13.7843,13.8269,13.8302,13.8889,13.9091,13.9286,13.9825,14.0172,14.0847,14.1167,14.1639,14.2097,14.2063,14.2188,14.2615,14.3182,14.3731,14.3529,14.3768,14.4143,14.4225,14.4722,14.4658,14.5,14.48,14.5,14.5584,14.5641,14.5949,14.6125,14.6173,14.622,14.6145,14.631,14.6353,14.6744,14.6782,14.6818,14.7079,14.7111,14.7253,14.7391,14.7419,14.7553,14.7789,14.7812,14.7526,14.8061,14.8182,14.82,
14,12,10.6667,9.5,8.8,8.33333,7.71429,7.375,7.11111,6.8,7.36364,7.83333,8.38462,8.64286,9.2,9.3125,9.64706,10,10.2632,10.45,10.6667,10.8636,11,11.2917,11.48,11.6923,11.8148,11.9286,12.1379,12.2333,12.2903,12.375,12.5152,12.5588,12.6857,12.7222,12.7838,12.8684,12.9231,12.9,12.9024,12.9762,13,13,13.0444,13.0652,13.0851,13.1458,13.2041,13.24,13.2549,13.25,13.3019,13.2593,13.3091,13.3036,13.3158,13.3793,13.4068,13.45,13.4098,13.4677,13.5079,13.5625,13.5692,13.6061,13.6418,13.6618,13.6522,13.6857,13.662,13.6667,13.6849,13.6757,13.6933,13.6974,13.6883,13.7051,13.6962,13.6875,13.716,13.7439,13.747,13.7381,13.7765,13.7907,13.8391,13.8523,13.8764,13.8667,13.8571,13.8696,13.8817,13.8723,13.8947,13.9375,13.9072,13.898,13.9192,13.94,
14,12,10.6667,9.75,9,8.5,8,7.75,7.55556,7.3,7.81818,8.16667,8.53846,8.85714,9.2,9.5625,9.82353,10.0556,10.2632,10.4,10.6667,10.9091,11.087,11.3333,11.52,11.6154,11.7407,11.8214,12.0345,12.2,12.3226,12.4375,12.5152,12.6765,12.8,12.9167,13.0541,13.2105,13.3077,13.425,13.4878,13.5714,13.6744,13.7727,13.8889,13.9783,14.0426,14.0417,14.102,14.16,14.1961,14.2692,14.3208,14.3704,14.4182,14.5,14.5614,14.6207,14.678,14.7333,14.7705,14.871,14.8413,14.875,14.9538,15,15,15.0441,15.0725,15.1143,15.1831,15.2222,15.2603,15.2703,15.32,15.3684,15.3766,15.4103,15.4177,15.4625,15.5185,15.5122,15.5422,15.5714,15.6353,15.6744,15.6897,15.75,15.7528,15.8,15.7912,15.8152,15.8495,15.8617,15.8842,15.9167,15.9175,15.9592,15.9798,15.99,
12,10.5,10,9.25,8.8,8.16667,7.71429,7.375,7.11111,6.9,7.45455,7.83333,8.23077,8.5,8.93333,9.25,9.58824,9.77778,10.1053,10.3,10.5714,10.6818,10.9565,11.2083,11.44,11.5385,11.8148,11.9643,12.2069,12.3333,12.5484,12.6875,12.8485,12.9412,13.1143,13.25,13.4054,13.4737,13.5385,13.675,13.7561,13.881,13.907,14.0227,14.0667,14.1522,14.234,14.2708,14.3469,14.42,14.451,14.5192,14.566,14.6296,14.6364,14.6607,14.6667,14.7241,14.7797,14.8167,14.8525,14.9032,14.9365,14.9688,15.0615,15.0606,15.0896,15.0882,15.1159,15.1,15.1127,15.125,15.137,15.1622,15.16,15.1842,15.2208,15.1795,15.1899,15.175,15.1975,15.1829,15.2289,15.2143,15.2235,15.2326,15.2529,15.2386,15.236,15.2444,15.2308,15.2391,15.2473,15.266,15.2316,15.2396,15.2268,15.2653,15.2626,15.29,
13,10.5,9.66667,9,8.6,8.16667,7.85714,7.625,7.33333,7.1,7.63636,8,8.38462,8.64286,9.13333,9.5,9.70588,10,10.4211,10.65,11.0476,11.1818,11.4348,11.75,11.92,12.0769,12.2963,12.4286,12.5862,12.7667,12.9032,13,13.1818,13.2941,13.4286,13.5556,13.6216,13.7632,13.7949,13.925,13.9512,14.0238,14.1628,14.2955,14.3556,14.4348,14.4255,14.5,14.5918,14.6,14.6078,14.6731,14.717,14.7593,14.7818,14.8036,14.8421,14.8448,14.8305,14.9,14.9016,14.871,14.9048,14.8906,14.8769,14.8939,14.9104,14.9265,14.9565,15,15.0282,15.0278,15.0411,15.0676,15.0667,15.0789,15.1299,15.1667,15.1519,15.15,15.1358,15.122,15.1084,15.0833,15.0941,15.0814,15.1149,15.1023,15.1348,15.1,15.1538,15.1413,15.172,15.1702,15.2,15.2188,15.2062,15.2143,15.2222,15.23,
13,11.5,10.3333,9.5,9,8.66667,8.42857,8,7.66667,7.3,7.81818,8.33333,8.69231,9.07143,9.26667,9.625,9.88235,10.1667,10.4737,10.6,10.7143,11.0455,11.2174,11.4167,11.64,11.7692,11.9259,12.1071,12.2414,12.3667,12.5806,12.7812,12.8788,13.0882,13.2,13.3889,13.4865,13.5526,13.6923,13.825,13.9512,13.9524,14,14.0682,14.1333,14.2174,14.3191,14.375,14.4898,14.6,14.6667,14.7308,14.7358,14.7778,14.7818,14.8571,14.8772,14.8966,14.9492,14.9333,14.9836,15.0645,15.1111,15.1406,15.1846,15.2273,15.2985,15.3529,15.3478,15.3714,15.3662,15.4028,15.4247,15.4595,15.44,15.4342,15.4416,15.4615,15.4684,15.4625,15.4815,15.5,15.5181,15.5119,15.5647,15.5465,15.5747,15.5682,15.6404,15.6556,15.6484,15.6304,15.6774,15.6809,15.6947,15.7188,15.7423,15.7245,15.7374,15.77,
13,11,9.33333,8.5,8,7.66667,7.28571,7,6.77778,6.5,7.09091,7.58333,7.84615,8.35714,8.66667,9,9.29412,9.66667,9.89474,10.25,10.381,10.5909,10.7826,10.9583,11.12,11.2692,11.4815,11.7143,11.7586,11.9667,12.0645,12.25,12.3939,12.5588,12.7143,12.8056,12.8649,13,13,13.125,13.1951,13.2143,13.3256,13.3636,13.4444,13.4783,13.5106,13.5833,13.6327,13.62,13.7451,13.8077,13.8868,13.8519,13.9636,14,14.0526,14.1034,14.1356,14.1833,14.2295,14.2742,14.254,14.3438,14.3692,14.4697,14.4478,14.4559,14.5072,14.5286,14.5775,14.6111,14.6301,14.6351,14.6933,14.6842,14.7273,14.7564,14.7722,14.8,14.7654,14.7805,14.8313,14.8452,14.8235,14.8605,14.8966,14.9091,14.8989,14.9444,14.956,14.9565,14.9892,14.9787,14.9895,14.9896,15,15.0102,15.0505,15.06,
13,11,10,9.25,8.4,7.66667,7.42857,7.125,6.88889,6.7,7.27273,7.66667,8,8.28571,8.66667,9.0625,9.35294,9.72222,10,10.45,10.7143,11,11.1739,11.4167,11.68,11.8462,12.1111,12.3214,12.4828,12.5667,12.6774,12.875,13.0606,13.1471,13.2571,13.3333,13.4324,13.5263,13.5385,13.625,13.6341,13.6905,13.7674,13.8409,13.9111,14,14.0426,14.1042,14.1224,14.16,14.1961,14.25,14.3019,14.3333,14.4,14.3929,14.4386,14.4655,14.4746,14.5,14.5246,14.5484,14.6032,14.6406,14.6923,14.6667,14.7015,14.6912,14.7101,14.7571,14.7606,14.75,14.7671,14.7838,14.7733,14.7895,14.8052,14.7949,14.7595,14.775,14.7778,14.7683,14.7711,14.7857,14.8118,14.8488,14.8506,14.875,14.8876,14.9111,14.9231,14.9022,14.8817,14.9043,14.9053,14.9271,14.9381,14.949,14.9596,14.94,
14,11.5,10.3333,9.75,9.2,8.66667,8.28571,8,7.66667,7.4,7.90909,8.33333,8.84615,9.14286,9.4,9.5625,9.70588,9.94444,10.2105,10.45,10.619,10.8182,11.0435,11.125,11.32,11.5,11.5926,11.6786,11.6897,11.8,11.7742,11.9062,12.0606,12.1765,12.2571,12.25,12.3243,12.4211,12.5128,12.6,12.7073,12.7619,12.907,13,13.0667,13.1304,13.1915,13.2292,13.3061,13.34,13.3529,13.4038,13.4151,13.463,13.5273,13.5714,13.5965,13.6724,13.7119,13.8167,13.8197,13.8387,13.9048,13.9688,13.9385,14.0152,14.0448,14.1029,14.1739,14.1571,14.1972,14.25,14.2877,14.3108,14.32,14.3816,14.3766,14.3974,14.4177,14.45,14.4815,14.5122,14.506,14.5357,14.5647,14.5465,14.5862,14.6136,14.6629,14.7,14.7802,14.8043,14.8172,14.8298,14.8316,14.8438,14.8969,14.898,14.9596,14.96,
13,11,10,9.5,8.8,8.66667,8.28571,8,7.77778,7.6,8.09091,8.58333,9.07692,9.57143,9.93333,10.3125,10.4118,10.7222,10.8421,11.05,11.2381,11.4091,11.5217,11.7083,11.92,12,12.1481,12.2857,12.4828,12.6,12.6774,12.8438,12.9091,13.0294,13.1429,13.1944,13.2432,13.3684,13.4359,13.5,13.4878,13.4762,13.5814,13.6364,13.6889,13.7391,13.8085,13.8542,13.8776,13.88,13.902,13.9231,13.9245,13.9815,14,14.0179,14.0175,14.0345,14.0508,14.0833,14.1148,14.129,14.1429,14.1094,14.1077,14.1364,14.1642,14.1912,14.2029,14.2429,14.2394,14.2639,14.2603,14.2838,14.2933,14.2763,14.2727,14.2949,14.3038,14.325,14.3333,14.3415,14.3253,14.3095,14.3176,14.314,14.3793,14.375,14.382,14.3778,14.4396,14.4239,14.4516,14.4255,14.4421,14.4688,14.4948,14.4898,14.4848,14.5,
