Distance Traveled
317.789,130.538,102.794,93.3841,94.2204,87.3237,94.4533,104.261,84.043,93.7378,85.8891,64.0017,67.043,55.8402,53.2153,21.9212,51.7046,54.1576,50.5921,71.6499,
625.69,112.105,109.839,86.7987,99.6214,86.252,95.0115,114.975,70.1608,82.6436,102.058,63.0341,64.0217,67.3392,90.0553,44.0953,76.1786,61.0707,75.7168,67.2743,
314.733,113.72,102.944,117.478,102.06,117.105,121.129,146.544,90.1798,86.7172,88.5825,73.6459,101.92,78.7404,103.891,71.8922,70.0798,75.9883,52.5853,62.668,
620.847,117.759,148.358,119.688,124.707,101.987,94.9105,111.226,94.0097,97.048,106.209,64.5595,60.751,90.8975,65.4139,48.9525,32.3995,72.8917,48.9046,56.5802,
451.012,113.361,147.423,145.547,115.115,109.557,104.215,101.827,74.536,97.8371,65.2556,95.1455,79.0935,63.9996,78.8034,94.9147,61.3022,81.9861,71.4708,30.3605,
445.913,110.171,118.897,98.2453,98.8912,112.045,104.881,105.924,100.419,78.32,105.161,84.6901,49.9101,73.0128,51.8846,69.6429,76.4479,71.6255,58.8383,64.6757,
305.316,112.105,106.275,114.79,109.158,84.2658,69.1054,103.185,70.505,95.1614,85.3624,78.9451,88.8494,66.8853,92.545,21.9356,55.0614,38.4527,48.9699,41.6016,
288.825,109.771,156.642,106.229,94.837,93.6325,96.6763,116.962,86.6473,75.0018,87.757,83.1041,56.5358,86.6221,91.7387,71.6299,40.2938,21.7157,64.6218,49.188,
438.088,111.526,135.585,90.954,94.4429,88.2404,102.93,83.9855,97.5053,51.5948,70.7187,73.3161,51.4002,60.0067,95.8216,40.7799,64.0013,52.3012,66.168,45.8632,
4513.04,118.507,131.452,93.7664,99.6906,129.778,107.976,100.984,146.467,129.686,84.4786,118.897,100.756,111.646,106.433,54.8574,58.5709,59.1883,71.5891,62.4069,

365.581,102.319,119.412,97.2643,116.377,99.874,69.3042,90.8984,73.3991,101.214,62.8864,98.4598,75.724,47.9347,50.986,77.949,37.2049,30.0836,66.2785,37.091,
