Distance Traveled
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141.43,660.535,681.708,344.777,1157.83,1418.68,844.116,1128.39,803.274,1306.82,1305.45,432.184,333.066,308.724,729.738,576.558,738.809,1131.02,715.542,691.745,814.712,1109.99,789.169,1561.11,1407.26,907.857,460.172,274.282,759.597,1262.69,1180.99,896.201,1188.05,1053.37,1384.94,1123.88,1361.2,1046.77,866.346,1357.37,1416.99,1078.48,1163.57,1087.12,1353.91,881.391,483.927,754.312,843.667,636.008,1148.12,842.066,907.45,358.207,1064,1099.8,345.445,1324.6,1130.96,803.41,1181.02,834.127,701.738,1380.11,1062.75,731.562,813.352,1393.59,1005.89,1447.7,754.619,1067.57,1156.21,574.949,455.319,
3.65457,3.18828,37.0007,0,19.452,0,0,0,0,8.74456,0,1,0,0,142.049,122.81,68.5295,34.4741,4.58842,2.99625,1.56454,0.206,0,0,0,0,52.8262,133.614,0.101709,60.6675,0,25.7783,0,89.1003,0,0,247.875,87.7388,1,12.6385,0,63.463,26.9139,0.575179,0.00241882,11.0281,53.1586,0,26.6454,0,99.2949,23.2356,117.389,39.6675,130.587,75.5346,17.0049,0,0,0,142.203,3.04414,11.0834,0,7.72464,0,0,0,54.3735,0,165.482,8.53683,0,0,233.278,
3.35497,0,0,0,110.767,0,0,0,0,9.86964,0,0,0,0,0.463189,0,0,25.7924,0.507894,0,0.124615,0,0,0,0,0,32.2406,0,0.0817197,41.9583,0,1.31634,0,72.2239,0,0,150.242,0.504794,0,23.3861,0,40.461,30.1071,75.6191,0.00242714,11.0281,32.8753,0,0,0,53.263,23.4976,2.5997,15.5997,54.355,62.6962,0,0,0,0,118.68,5.5889,0,0,51.4676,0,0,0,48.6486,0,0,28.8588,0,0,0,
2.00643,0,0,0.720844,12.0156,0,0,0,0,8.41616,0,0,0,0,78.6638,0,0,3.65433,0.136962,0,0.351109,0,0,0,0,0,10.8479,0,0.0669637,5.16759,0,19.2204,0,0,0,0,217.714,0.0833468,30.9069,20.5303,0,47.4627,77.069,47.6965,0.00563672,11.0281,40.5211,0,9.45228,0,62.7494,94.8027,0,41.5152,6.99484,12.6697,0,0,0,0,11.0086,4.82196,0,0,6.35378,0,0,0,54.4984,0,364.147,18.6195,0,0,0,
2.05775,0,0,0,0.125437,0,0,0,0,8.32142,0,0,0,0,181.344,0,0,18.5816,0.243202,0,0.138222,0.0095003,0,0,0,0,26.084,0,0.0740931,3.10647,0,14.6952,0,0,0,0,29.3118,0.113343,740.558,16.008,0,35.3927,0,0,0.00242366,11.0281,40.6509,0,39.4491,0,59.9952,30.8547,0,46.9567,0,0,0.0106464,0,0,0,229.604,6.2685,0,0,10.7038,0,0,0,50.0381,0,340.238,37.2688,0,0,0,
4.56207,0,0,0,0,0,0,0,0,9.32206,28.3069,0,0,0,197.172,0,0,0.021182,0.246688,0,0.113858,0,0,0,0,0,35.2903,0,0.0306412,10.704,0,7.52393,0,4.99985,0,0,0,0.156756,0,28.8174,0,0,0,0,0.0244785,11.0281,40.0757,0,10.2105,0,0.607195,0,1,31.6966,0,0,0.0391316,24.5069,0,0,294.625,13.2236,0,0.557531,0,0,0,0,51.3895,0,200.667,14.1101,0,0,0,
4.76569,0,0,0,0,0,0,0,0,9.02847,137.426,0,0,0,183.334,0,0,0.0248317,0.296207,0,0.258207,0,0,0,0.690178,0,29.6811,0,0.0667714,0.0331161,0,7.52393,0,0,0,0,0,0,0,37.3033,0,0,0,0,0.0317579,11.0281,40.0373,0,10.2105,0,0.270536,0,0,35.0085,0,0,1.98291,46.3357,0,0,0,0.737687,0,1.21545,0,0,0,0,45.9713,0,314.944,12.955,0,0,2,
3.2532,0,0,0,0,0,0,0,0,8.27627,0,0,0,0,188.327,0,0,0.00475577,0.229301,0,0.113737,0,0,0,0.0421195,0,25.9697,0,0.0128807,0.0297622,0,7.52393,0,0,0,0,0,0,0,21.178,0,0,0,0,0.00242637,11.0281,40.7297,0,10.2105,0,0.196352,0,0,33.1276,0,0,4.01844,21.7099,0,0,0,0.220375,0,0,0,0,0,0,52.7624,0,149.693,12.4526,0,0,5.04499,
2.51749,0,0,0,0,0,0,0,0,8.99844,0,0,0,0,184.226,0,0,0.0020414,0.394945,0,0.113932,0,0,0,0.0347995,0,25.2231,0,0.102308,0.00624286,0,7.52393,0,0,0,0,0,0,0,19.0675,0,0,0,0,0.00523553,11.0281,40.3797,0,10.2105,0,0.0840008,0,0,34.6091,0,0,0.0186252,19.5874,0,0,0,0.0245814,0,0,0,0,0,0,54.0438,0,159.5,13.1471,0,0,0,
