0.0769231,1.42308,2.15385,1.84615,4.30769,3.23077,1.65385,2.19231,1.53846,1.15385,2.07692,1.46154,2.30769,1.46154,1,1.15385,2.96154,2.34615,2.19231,1.23077,1,1.73077,2.15385,0.538462,1.11538,0.692308,1,1.69231,1.53846,0.769231,2.30769,1.46154,1.88462,2.03846,2.38462,2.34615,3,1.34615,0.846154,1.92308,3.30769,1.07692,2.5,2.46154,1.15385,0.807692,1.03846,1.42308,1.96154,1.42308,2.53846,1.57692,1.65385,1.96154,4.96154,2.69231,1.23077,1.69231,1.88462,1.76923,1.73077,1.11538,2.26923,1.96154,3.69231,1.76923,2.38462,2,1.46154,1.96154,2.92308,1.88462,1.26923,0.576923,1.80769,
0.148148,1.48148,2.11111,1.81481,4.33333,3.11111,1.7037,2.11111,1.59259,1.11111,2.07407,1.48148,2.25926,1.48148,1,1.25926,2.85185,2.33333,2.22222,1.2963,1,1.66667,2.14815,0.666667,1.11111,0.740741,1.03704,1.7037,1.62963,0.851852,2.33333,1.51852,1.88889,2.03704,2.40741,2.40741,3,1.44444,0.925926,1.88889,3.2963,1.07407,2.44444,2.44444,1.33333,0.962963,1.11111,1.48148,2.11111,1.62963,2.59259,1.7037,1.7037,2,4.88889,2.62963,1.2963,1.81481,1.92593,1.92593,1.85185,1.14815,2.25926,1.88889,3.66667,1.81481,2.44444,2,1.55556,1.96296,2.92593,1.81481,1.2963,0.703704,1.96296,
0.178571,1.46429,2.14286,1.78571,4.35714,3.07143,1.89286,2.07143,1.60714,1.07143,2.03571,1.53571,2.32143,1.42857,1.03571,1.35714,2.75,2.32143,2.14286,1.32143,1,1.60714,2.21429,0.714286,1.17857,0.714286,1.10714,1.71429,1.71429,0.964286,2.32143,1.5,1.85714,2.03571,2.42857,2.46429,3.14286,1.5,1.03571,1.85714,3.28571,1.07143,2.42857,2.53571,1.35714,1.03571,1.10714,1.53571,2.10714,1.67857,2.67857,1.78571,1.75,2,4.82143,2.53571,1.35714,1.85714,1.85714,2.03571,1.89286,1.17857,2.28571,1.82143,3.57143,1.85714,2.46429,2.03571,1.60714,1.96429,2.89286,1.75,1.42857,0.785714,1.96429,
0.206897,1.48276,2.2069,1.75862,4.27586,3.03448,2,2.03448,1.62069,1.03448,2,1.55172,2.34483,1.37931,1.06897,1.44828,2.65517,2.34483,2.06897,1.34483,1,1.58621,2.2069,0.758621,1.27586,0.689655,1.2069,1.72414,1.68966,1,2.34483,1.55172,1.82759,2,2.62069,2.48276,3.17241,1.51724,1.10345,1.82759,3.24138,1.06897,2.44828,2.58621,1.41379,1.10345,1.13793,1.58621,2.10345,1.75862,2.7931,1.86207,1.7931,1.96552,4.72414,2.44828,1.44828,1.89655,1.82759,2.10345,1.93103,1.27586,2.34483,1.82759,3.58621,1.89655,2.48276,2.06897,1.62069,1.96552,2.86207,1.68966,1.48276,0.896552,2,
0.233333,1.53333,2.26667,1.76667,4.23333,3,2.03333,2,1.6,1,1.96667,1.56667,2.36667,1.33333,1.1,1.5,2.56667,2.3,2.03333,1.36667,1,1.56667,2.2,0.766667,1.26667,0.666667,1.26667,1.76667,1.73333,1,2.33333,1.56667,1.8,2.03333,2.66667,2.46667,3.2,1.53333,1.2,1.8,3.23333,1.06667,2.4,2.56667,1.43333,1.23333,1.16667,1.66667,2.1,1.73333,2.86667,1.96667,1.83333,1.9,4.63333,2.4,1.56667,1.96667,1.8,2.16667,1.96667,1.36667,2.33333,1.8,3.66667,1.93333,2.5,2.1,1.63333,1.96667,2.8,1.63333,1.46667,0.966667,2.16667,
0.258065,1.51613,2.32258,1.74194,4.19355,3.03226,2.03226,1.96774,1.58065,0.967742,1.93548,1.58065,2.35484,1.29032,1.12903,1.54839,2.48387,2.29032,2,1.3871,1.03226,1.54839,2.19355,0.774194,1.25806,0.677419,1.32258,1.80645,1.74194,1,2.32258,1.58065,1.77419,1.96774,2.70968,2.45161,3.22581,1.54839,1.25806,1.77419,3.19355,1.06452,2.3871,2.54839,1.45161,1.19355,1.22581,1.70968,2.09677,1.70968,2.93548,2.06452,1.87097,1.83871,4.54839,2.32258,1.6129,2,1.77419,2.19355,1.96774,1.45161,2.35484,1.80645,3.74194,1.93548,2.48387,2.06452,1.6129,1.96774,2.74194,1.58065,1.48387,1,2.22581,
0.28125,1.53125,2.375,1.71875,4.1875,3.03125,2.03125,1.9375,1.59375,0.9375,1.90625,1.59375,2.375,1.25,1.15625,1.59375,2.40625,2.28125,2.03125,1.40625,1.03125,1.53125,2.1875,0.78125,1.34375,0.6875,1.34375,1.84375,1.75,1,2.3125,1.5625,1.78125,1.96875,2.84375,2.46875,3.25,1.5625,1.25,1.75,3.125,1.09375,2.34375,2.5,1.46875,1.15625,1.28125,1.78125,2.09375,1.6875,2.9375,2.09375,1.90625,1.78125,4.46875,2.25,1.65625,2.03125,1.75,2.1875,2.03125,1.4375,2.40625,1.75,3.71875,1.875,2.46875,2.15625,1.625,1.96875,2.6875,1.53125,1.5,1.03125,2.25,
0.30303,1.54545,2.42424,1.69697,4.21212,3.09091,2.0303,1.90909,1.60606,0.909091,1.87879,1.60606,2.36364,1.21212,1.18182,1.63636,2.39394,2.24242,2.06061,1.42424,1.0303,1.51515,2.18182,0.787879,1.36364,0.818182,1.36364,1.87879,1.78788,1,2.24242,1.60606,1.78788,1.90909,2.81818,2.48485,3.30303,1.57576,1.24242,1.72727,3.06061,1.12121,2.27273,2.45455,1.48485,1.12121,1.24242,1.84848,2.09091,1.66667,2.93939,2.06061,1.93939,1.72727,4.39394,2.18182,1.75758,2.12121,1.72727,2.18182,2.09091,1.42424,2.42424,1.69697,3.72727,1.87879,2.48485,2.24242,1.60606,1.9697,2.63636,1.48485,1.51515,1.06061,2.27273,
0.323529,1.52941,2.47059,1.67647,4.23529,3.05882,2.02941,1.88235,1.61765,0.882353,1.85294,1.61765,2.38235,1.20588,1.20588,1.67647,2.32353,2.23529,2.17647,1.44118,1.02941,1.5,2.17647,0.794118,1.44118,0.911765,1.47059,1.91176,1.76471,1,2.17647,1.64706,1.79412,1.88235,2.79412,2.47059,3.35294,1.58824,1.23529,1.70588,3,1.17647,2.20588,2.52941,1.5,1.11765,1.23529,1.91176,2.08824,1.64706,2.85294,2.02941,1.97059,1.67647,4.32353,2.11765,1.85294,2.14706,1.70588,2.17647,2.17647,1.41176,2.52941,1.70588,3.67647,1.88235,2.5,2.26471,1.58824,1.97059,2.58824,1.44118,1.55882,1.11765,2.32353,
0.342857,1.51429,2.48571,1.68571,4.2,3.02857,2.02857,1.85714,1.62857,0.885714,1.82857,1.62857,2.4,1.25714,1.22857,1.71429,2.25714,2.2,2.2,1.45714,1.02857,1.48571,2.17143,0.828571,1.45714,0.914286,1.51429,1.94286,1.74286,1,2.11429,1.71429,1.8,1.91429,2.74286,2.42857,3.34286,1.6,1.22857,1.74286,2.94286,1.2,2.14286,2.57143,1.51429,1.14286,1.2,1.97143,2.08571,1.62857,2.77143,2,2,1.62857,4.25714,2.05714,1.91429,2.22857,1.68571,2.17143,2.22857,1.4,2.57143,1.68571,3.6,1.85714,2.57143,2.28571,1.57143,2,2.54286,1.4,1.57143,1.14286,2.37143,
