7.87575,32.001,31.3516,31.5648,60.7018,60.8044,42.2524,45.4139,50.6839,56.3823,60.0168,26.0309,16.6623,13.1138,110.099,33.9112,42.6422,58.9252,32.338,34.6279,35.4628,56.468,35.1787,60.0425,54.1799,34.9176,45.5585,20.7352,30.3755,53.2454,66.2493,47.6081,70.8955,49.0985,63.2417,75.7927,107.248,59.4397,66.9765,74.6627,61.3542,49.7735,58.7833,59.0844,52.0811,41.5345,61.6139,54.4571,40.8524,39.7085,92.3219,67.3383,44.6567,40.3417,85.4327,58.3555,20.2863,83.4289,66.0723,48.7736,76.0438,34.8197,37.4993,63.0404,52.4049,46.6504,42.8904,58.9634,90.1851,63.2647,126.23,53.8408,52.3232,22.1134,52.0197,
11.5615,35.3739,58.3472,51.0683,88.0711,82.8063,52.6426,74.9532,78.2458,70.0405,73.0882,51.3059,37.2631,18.7589,143.562,80.4199,58.3984,63.8927,42.9837,59.9348,45.1748,81.0663,46.4164,74.153,71.5985,52.547,59.2889,41.9283,35.3136,54.2473,85.4297,53.457,94.3328,64.3799,63.0481,86.3263,129.666,72.4368,92.6212,109.798,72.7763,67.6148,81.8693,74.1958,60.0009,57.6217,96.8685,78.0459,62.2489,46.3741,104.321,86.2498,47.2741,77.5787,115.135,90.3739,41.0684,112.226,83.6055,50.9038,98.9421,43.7451,56.7181,88.9902,83.8071,70.3885,55.1719,75.166,107.361,87.9531,134.589,88.2758,66.0131,34.5052,70.3899,
11.1486,34.5584,56.2634,49.2445,96.1075,80.1623,51.899,72.2763,79.7641,67.539,70.4779,49.4735,35.9323,24.782,138.434,80.786,56.3127,63.8923,44.9574,62.5316,43.5614,82.2106,44.7655,72.7511,69.6853,54.4769,57.172,40.4308,38.1405,54.4476,82.9205,55.3909,90.9642,65.3788,67.604,94.4377,125.07,73.6322,89.6493,105.877,70.1771,65.2,79.1553,73.1961,60.6104,60.5905,94.0811,75.2703,64.3444,47.8978,100.595,98.6146,46.7628,77.4704,112.948,87.9115,44.9673,116.282,87.8109,56.5309,99.373,43.5043,54.6925,89.1498,86.3528,72.9019,57.5939,72.8133,105.258,84.8119,135.004,87.8252,64.781,37.7756,74.743,
10.7642,35.0802,54.7155,47.5464,101.642,79.477,59.1075,69.784,77.0219,65.2101,68.0476,47.7676,34.7165,26.4994,133.692,81.0058,54.3709,63.8506,43.4071,62.6904,42.0593,85.7539,43.2261,70.2921,67.3378,52.5983,55.6463,39.0444,37.8436,53.1203,81.5095,55.236,87.8275,64.9057,66.0532,93.6424,125.646,71.0932,88.8384,102.226,67.7572,62.9517,77.5811,72.0715,58.5204,63.2503,92.0023,72.681,62.1257,53.3606,98.8589,102.757,46.3593,76.6205,110.241,84.8803,43.4167,123.272,84.783,59.9976,103.473,44.562,57.4474,89.3251,87.0521,74.5775,58.9391,71.4534,106.789,81.8874,135.138,84.7967,64.2978,36.473,77.511,
10.4054,35.8607,52.9782,45.9615,98.2537,77.4086,57.3533,67.4578,74.4545,63.0364,65.7929,46.1753,33.5593,28.9337,129.235,80.3932,52.5585,65.1188,41.9602,60.6007,40.6573,87.0307,41.7852,67.9777,66.0104,50.8451,53.7932,37.7521,37.5501,55.0453,79.9023,57.5924,84.9,63.9449,71.9089,97.2585,121.491,68.7234,86.9244,98.8183,65.4986,60.8533,78.9256,74.1057,56.5697,65.8956,89.9299,70.7407,60.0548,65.9642,98.3917,103.652,48.4813,75.0443,109.636,82.0516,41.9695,120.357,81.9569,59.8513,103.531,45.5991,55.5324,89.1448,88.8321,76.1374,60.2087,72.9496,104.692,79.1578,130.634,81.9701,64.0823,35.2634,82.3971,
10.0697,35.3501,51.2692,44.4789,95.0842,75.1554,58.8027,65.2818,72.0527,61.003,63.6705,44.6858,32.4767,30.9339,125.067,78.1539,50.8631,64.9794,40.6067,58.6459,39.3458,89.1373,40.4373,65.7912,64.2797,49.2049,52.059,36.5414,38.6591,53.3773,77.3249,58.9744,82.1613,63.4088,70.0913,94.1292,117.6,66.5105,85.2314,95.6306,63.3858,58.8903,77.8449,71.7152,54.7449,75.3235,91.4335,68.4815,58.1175,63.8363,96.7183,104.348,46.9216,73.6322,106.186,79.4418,40.6407,119.131,79.3131,68.4595,104.497,47.5247,53.7411,88.8891,94.4048,75.8188,61.5754,78.5971,104.407,76.6043,126.42,79.3259,62.2995,34.1274,87.6695,
9.75502,35.1499,49.6671,43.0889,92.1129,75.7352,57.97,63.2417,69.8011,59.0966,61.6808,43.2893,31.4618,32.8834,121.158,75.7119,49.2736,65.3131,39.3445,56.8132,38.5537,92.5456,39.1736,63.7352,64.3952,47.6672,50.4331,35.3999,38.9189,51.7093,74.9085,59.1913,79.5937,63.56,76.5153,91.1877,113.964,64.4567,83.4385,92.6422,61.405,57.05,77.3393,69.4741,53.0341,72.9696,91.1958,66.3415,56.3014,61.8414,95.7081,110.42,45.4553,72.2942,102.867,76.9594,39.3707,119.036,76.8346,71.908,105.336,46.7527,52.0617,90.1131,101.067,74.1749,61.8663,76.1446,104.475,74.2104,122.47,76.847,60.3891,33.0609,91.4836,
9.45941,35.5938,48.162,41.7832,89.3981,73.8936,59.3949,61.3253,67.6859,57.3058,59.8117,41.9775,30.5084,34.0114,117.487,73.4179,47.7805,65.7854,41.953,55.0916,37.3854,89.7412,37.9866,61.804,64.5277,46.2228,48.9066,34.3999,38.4451,50.1423,74.019,58.2453,77.1818,63.3324,84.5538,94.226,110.511,62.5083,82.1579,89.8348,59.6077,55.3273,78.009,67.3688,51.427,70.7584,90.14,64.4313,54.5953,59.9674,94.4893,109.647,44.0779,71.0347,99.7501,74.6274,38.1777,120.397,74.5062,69.7509,108.034,46.502,50.484,90.6002,98.8485,71.9746,60.4822,73.9858,103.556,71.9616,118.759,74.5183,58.5601,32.0591,95.8329,
9.18119,37.0115,46.7455,40.5543,86.7688,72.3069,59.8155,59.5216,65.6951,55.6204,58.0526,40.7429,29.6111,36.3604,114.031,71.2592,47.0851,66.1932,46.8506,53.4712,36.2859,87.1017,36.8693,59.9867,62.6298,46.8378,47.4683,33.3966,39.1971,48.6676,72.2508,63.3705,75.0677,63.3478,82.0669,97.4573,107.261,60.8114,81.0152,87.1926,57.8546,53.8745,81.0925,65.3874,49.9145,68.6773,88.3972,62.5363,52.9895,58.2037,95.247,106.422,42.7815,69.8477,96.8163,72.4325,37.0548,122.43,72.3149,67.6994,109.054,45.5723,48.9992,90.323,100.437,70.2799,61.0247,81.2102,103.373,69.8451,115.266,72.3266,56.873,31.1446,98.8103,
8.91887,37.3134,45.7246,39.3956,84.2897,70.6571,62.462,57.821,63.8181,54.0312,56.3939,39.5788,28.7937,37.7727,110.773,69.2235,45.7399,66.2881,52.1757,51.9435,35.2491,84.6131,35.8159,58.2728,60.8661,50.8212,46.2052,32.453,42.1989,47.2771,70.428,61.5599,73.0181,62.8682,79.7221,94.6783,104.253,59.091,79.4742,84.7014,56.2016,52.4377,78.7789,66.3387,48.4883,66.7151,86.8594,60.7495,51.4755,56.5407,96.3067,103.382,41.5591,68.7285,94.0501,70.3631,35.9961,119.871,70.2487,65.7651,106.91,44.6233,47.6278,90.5999,102.618,68.7581,59.2811,78.8899,103.522,67.8495,111.972,70.2601,55.3775,30.257,102.003,
